match_id,season,match_phase,team1,team2,team1_short,team2_short,venue,city,pitch_type,toss_winner,toss_decision,team1_home,team2_home,team1_strength,team2_strength,team1_score,team2_score,winner,winner_short,win_margin,player_of_match
1280,2026,league,Chennai Super Kings,Mumbai Indians,CSK,MI,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Mumbai Indians,field,1,0,90,88,133,99,Chennai Super Kings,CSK,2 wickets,Devon Conway
1281,2024,league,Lucknow Super Giants,Mumbai Indians,LSG,MI,"Wankhede Stadium, Mumbai",Mumbai,batting,Lucknow Super Giants,field,0,1,81,88,176,132,Lucknow Super Giants,LSG,2 runs,Quinton de Kock
1282,2026,league,Kolkata Knight Riders,Mumbai Indians,KKR,MI,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Kolkata Knight Riders,bat,0,0,85,88,205,232,Mumbai Indians,MI,21 runs,Tim David
1283,2018,playoff,Royal Challengers Bangalore,Rajasthan Royals,RCB,RR,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Rajasthan Royals,field,1,0,82,83,188,153,Royal Challengers Bangalore,RCB,42 runs,Mohammed Siraj
1284,2023,league,Sunrisers Hyderabad,Delhi Capitals,SRH,DC,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Sunrisers Hyderabad,field,0,0,78,80,209,224,Delhi Capitals,DC,24 runs,Rishabh Pant
1285,2020,league,Rajasthan Royals,Lucknow Super Giants,RR,LSG,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Lucknow Super Giants,field,0,1,83,81,206,208,Lucknow Super Giants,LSG,6 wickets,Quinton de Kock
1286,2026,playoff,Delhi Capitals,Royal Challengers Bangalore,DC,RCB,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Royal Challengers Bangalore,bat,0,1,80,82,205,232,Royal Challengers Bangalore,RCB,6 wickets,Dinesh Karthik
1287,2020,league,Gujarat Titans,Punjab Kings,GT,PBKS,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Punjab Kings,field,0,0,86,75,202,185,Gujarat Titans,GT,7 wickets,Mohammed Shami
1288,2018,league,Royal Challengers Bangalore,Sunrisers Hyderabad,RCB,SRH,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Royal Challengers Bangalore,bat,0,0,82,78,155,165,Sunrisers Hyderabad,SRH,46 runs,Nitish Kumar Reddy
1289,2021,league,Mumbai Indians,Delhi Capitals,MI,DC,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Delhi Capitals,bat,0,1,88,80,150,113,Mumbai Indians,MI,1 wickets,Ishan Kishan
1290,2018,league,Punjab Kings,Rajasthan Royals,PBKS,RR,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Punjab Kings,field,0,0,75,83,181,175,Punjab Kings,PBKS,4 wickets,Sam Curran
1291,2018,league,Chennai Super Kings,Royal Challengers Bangalore,CSK,RCB,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Royal Challengers Bangalore,bat,1,0,90,82,202,175,Chennai Super Kings,CSK,42 runs,Ravindra Jadeja
1292,2023,league,Rajasthan Royals,Royal Challengers Bangalore,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Royal Challengers Bangalore,field,1,0,83,82,162,190,Royal Challengers Bangalore,RCB,5 wickets,Glenn Maxwell
1293,2019,league,Gujarat Titans,Kolkata Knight Riders,GT,KKR,"IS Bindra Stadium, Mohali",Mohali,pace,Kolkata Knight Riders,field,0,0,86,85,131,123,Gujarat Titans,GT,2 wickets,David Miller
1294,2024,league,Sunrisers Hyderabad,Punjab Kings,SRH,PBKS,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Punjab Kings,bat,1,0,78,75,172,192,Punjab Kings,PBKS,2 wickets,Liam Livingstone
1295,2021,league,Kolkata Knight Riders,Gujarat Titans,KKR,GT,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Gujarat Titans,field,0,0,85,86,200,170,Kolkata Knight Riders,KKR,41 runs,Varun Chakravarthy
1296,2021,league,Sunrisers Hyderabad,Royal Challengers Bangalore,SRH,RCB,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Sunrisers Hyderabad,field,0,1,78,82,160,180,Royal Challengers Bangalore,RCB,48 runs,Wanindu Hasaranga
1297,2026,league,Mumbai Indians,Lucknow Super Giants,MI,LSG,"Wankhede Stadium, Mumbai",Mumbai,batting,Mumbai Indians,bat,1,0,88,81,222,212,Mumbai Indians,MI,2 runs,Suryakumar Yadav
1298,2025,league,Lucknow Super Giants,Punjab Kings,LSG,PBKS,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Lucknow Super Giants,field,0,0,81,75,195,192,Lucknow Super Giants,LSG,38 runs,Ravi Bishnoi
1299,2019,league,Kolkata Knight Riders,Mumbai Indians,KKR,MI,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Mumbai Indians,field,0,0,85,88,182,141,Kolkata Knight Riders,KKR,17 runs,Andre Russell
1300,2022,final,Sunrisers Hyderabad,Mumbai Indians,SRH,MI,"IS Bindra Stadium, Mohali",Mohali,pace,Mumbai Indians,field,0,0,78,88,132,153,Mumbai Indians,MI,1 wickets,Tim David
1301,2023,league,Mumbai Indians,Royal Challengers Bangalore,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,batting,Royal Challengers Bangalore,bat,1,0,88,82,193,184,Mumbai Indians,MI,19 runs,Piyush Chawla
1302,2018,league,Gujarat Titans,Sunrisers Hyderabad,GT,SRH,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Sunrisers Hyderabad,field,1,0,86,78,230,223,Gujarat Titans,GT,23 runs,Hardik Pandya
1303,2018,playoff,Rajasthan Royals,Punjab Kings,RR,PBKS,"IS Bindra Stadium, Mohali",Mohali,pace,Rajasthan Royals,bat,0,1,83,75,97,80,Rajasthan Royals,RR,19 runs,Riyan Parag
1304,2025,league,Rajasthan Royals,Delhi Capitals,RR,DC,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Rajasthan Royals,field,1,0,83,80,190,187,Rajasthan Royals,RR,3 wickets,Riyan Parag
1305,2019,league,Delhi Capitals,Kolkata Knight Riders,DC,KKR,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Delhi Capitals,bat,1,0,80,85,205,207,Kolkata Knight Riders,KKR,1 wickets,Varun Chakravarthy
1306,2026,league,Mumbai Indians,Lucknow Super Giants,MI,LSG,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Mumbai Indians,field,0,1,88,81,216,181,Mumbai Indians,MI,2 wickets,Ishan Kishan
1307,2020,final,Rajasthan Royals,Gujarat Titans,RR,GT,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Rajasthan Royals,field,0,0,83,86,125,122,Rajasthan Royals,RR,5 runs,Trent Boult
1308,2023,final,Lucknow Super Giants,Gujarat Titans,LSG,GT,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Lucknow Super Giants,field,0,1,81,86,152,137,Lucknow Super Giants,LSG,4 wickets,Marcus Stoinis
1309,2021,league,Lucknow Super Giants,Sunrisers Hyderabad,LSG,SRH,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Sunrisers Hyderabad,field,1,0,81,78,145,118,Lucknow Super Giants,LSG,1 wickets,Ravi Bishnoi
1310,2025,league,Chennai Super Kings,Gujarat Titans,CSK,GT,"Wankhede Stadium, Mumbai",Mumbai,batting,Gujarat Titans,field,0,0,90,86,183,168,Chennai Super Kings,CSK,34 runs,Ravindra Jadeja
1311,2023,league,Royal Challengers Bangalore,Lucknow Super Giants,RCB,LSG,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Royal Challengers Bangalore,field,1,0,82,81,201,170,Royal Challengers Bangalore,RCB,49 runs,Rajat Patidar
1312,2026,league,Chennai Super Kings,Mumbai Indians,CSK,MI,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Mumbai Indians,bat,1,0,90,88,204,208,Mumbai Indians,MI,36 runs,Tim David
1313,2019,league,Lucknow Super Giants,Delhi Capitals,LSG,DC,"Wankhede Stadium, Mumbai",Mumbai,batting,Delhi Capitals,bat,0,0,81,80,182,151,Lucknow Super Giants,LSG,6 wickets,Quinton de Kock
1314,2019,league,Rajasthan Royals,Sunrisers Hyderabad,RR,SRH,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Rajasthan Royals,bat,0,1,83,78,192,180,Rajasthan Royals,RR,19 runs,Jos Buttler
1315,2021,league,Delhi Capitals,Lucknow Super Giants,DC,LSG,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Delhi Capitals,field,1,0,80,81,120,96,Delhi Capitals,DC,25 runs,Axar Patel
1316,2022,league,Mumbai Indians,Royal Challengers Bangalore,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,batting,Mumbai Indians,field,1,0,88,82,183,156,Mumbai Indians,MI,1 wickets,Rohit Sharma
1317,2024,final,Delhi Capitals,Punjab Kings,DC,PBKS,"IS Bindra Stadium, Mohali",Mohali,pace,Delhi Capitals,field,0,1,80,75,143,168,Punjab Kings,PBKS,1 wickets,Kagiso Rabada
1318,2025,league,Delhi Capitals,Rajasthan Royals,DC,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Rajasthan Royals,bat,0,1,80,83,155,170,Rajasthan Royals,RR,33 runs,Jos Buttler
1319,2021,league,Delhi Capitals,Gujarat Titans,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Gujarat Titans,field,1,0,80,86,150,161,Gujarat Titans,GT,5 runs,David Miller
1320,2022,league,Delhi Capitals,Mumbai Indians,DC,MI,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Mumbai Indians,field,0,0,80,88,224,181,Delhi Capitals,DC,6 runs,Jake Fraser-McGurk
1321,2025,league,Royal Challengers Bangalore,Sunrisers Hyderabad,RCB,SRH,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Royal Challengers Bangalore,field,0,1,82,78,241,223,Royal Challengers Bangalore,RCB,5 wickets,Rajat Patidar
1322,2019,playoff,Chennai Super Kings,Royal Challengers Bangalore,CSK,RCB,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Royal Challengers Bangalore,bat,0,1,90,82,173,175,Royal Challengers Bangalore,RCB,1 wickets,Wanindu Hasaranga
1323,2026,league,Punjab Kings,Chennai Super Kings,PBKS,CSK,"IS Bindra Stadium, Mohali",Mohali,pace,Chennai Super Kings,field,1,0,75,90,143,128,Punjab Kings,PBKS,21 runs,Sam Curran
1324,2020,playoff,Delhi Capitals,Kolkata Knight Riders,DC,KKR,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Delhi Capitals,field,0,0,80,85,194,198,Kolkata Knight Riders,KKR,3 wickets,Rinku Singh
1325,2018,league,Gujarat Titans,Mumbai Indians,GT,MI,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Gujarat Titans,field,0,0,86,88,139,151,Mumbai Indians,MI,4 wickets,Jasprit Bumrah
1326,2026,league,Lucknow Super Giants,Kolkata Knight Riders,LSG,KKR,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Lucknow Super Giants,bat,0,0,81,85,228,185,Lucknow Super Giants,LSG,37 runs,KL Rahul
1327,2021,league,Gujarat Titans,Punjab Kings,GT,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Punjab Kings,field,0,0,86,75,193,152,Gujarat Titans,GT,3 wickets,Rashid Khan
1328,2024,league,Royal Challengers Bangalore,Gujarat Titans,RCB,GT,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Gujarat Titans,field,0,1,82,86,155,157,Gujarat Titans,GT,2 wickets,Rashid Khan
1329,2021,league,Mumbai Indians,Gujarat Titans,MI,GT,"Wankhede Stadium, Mumbai",Mumbai,batting,Gujarat Titans,field,1,0,88,86,173,133,Mumbai Indians,MI,6 wickets,Jasprit Bumrah
1330,2024,playoff,Chennai Super Kings,Gujarat Titans,CSK,GT,"Eden Gardens, Kolkata",Kolkata,balanced,Gujarat Titans,field,0,0,90,86,135,98,Chennai Super Kings,CSK,38 runs,Shivam Dube
1331,2026,final,Delhi Capitals,Royal Challengers Bangalore,DC,RCB,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Royal Challengers Bangalore,bat,1,0,80,82,169,171,Royal Challengers Bangalore,RCB,28 runs,Wanindu Hasaranga
1332,2022,league,Delhi Capitals,Royal Challengers Bangalore,DC,RCB,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Royal Challengers Bangalore,field,1,0,80,82,213,191,Delhi Capitals,DC,5 wickets,Tristan Stubbs
1333,2026,league,Royal Challengers Bangalore,Punjab Kings,RCB,PBKS,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Punjab Kings,field,1,0,82,75,176,201,Punjab Kings,PBKS,25 runs,Sam Curran
1334,2024,league,Chennai Super Kings,Rajasthan Royals,CSK,RR,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Chennai Super Kings,field,1,0,90,83,176,157,Chennai Super Kings,CSK,6 wickets,MS Dhoni
1335,2022,league,Punjab Kings,Gujarat Titans,PBKS,GT,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Gujarat Titans,bat,0,1,75,86,178,137,Punjab Kings,PBKS,45 runs,Jonny Bairstow
1336,2018,league,Delhi Capitals,Gujarat Titans,DC,GT,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Delhi Capitals,field,0,0,80,86,122,82,Delhi Capitals,DC,20 runs,Jake Fraser-McGurk
1337,2023,league,Sunrisers Hyderabad,Punjab Kings,SRH,PBKS,"IS Bindra Stadium, Mohali",Mohali,pace,Punjab Kings,field,0,1,78,75,136,101,Sunrisers Hyderabad,SRH,1 wickets,T Natarajan
1338,2023,playoff,Delhi Capitals,Sunrisers Hyderabad,DC,SRH,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Delhi Capitals,field,1,0,80,78,196,178,Delhi Capitals,DC,17 runs,Anrich Nortje
1339,2021,league,Royal Challengers Bangalore,Punjab Kings,RCB,PBKS,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Punjab Kings,bat,0,0,82,75,195,221,Punjab Kings,PBKS,49 runs,Jitesh Sharma
1340,2019,league,Rajasthan Royals,Lucknow Super Giants,RR,LSG,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Rajasthan Royals,field,0,0,83,81,178,206,Lucknow Super Giants,LSG,7 wickets,Nicholas Pooran
1341,2024,league,Sunrisers Hyderabad,Delhi Capitals,SRH,DC,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Sunrisers Hyderabad,field,0,1,78,80,221,212,Sunrisers Hyderabad,SRH,6 wickets,Travis Head
1342,2024,league,Royal Challengers Bangalore,Mumbai Indians,RCB,MI,"Wankhede Stadium, Mumbai",Mumbai,batting,Royal Challengers Bangalore,field,0,1,82,88,174,135,Royal Challengers Bangalore,RCB,1 wickets,Wanindu Hasaranga
1343,2026,league,Gujarat Titans,Mumbai Indians,GT,MI,"Wankhede Stadium, Mumbai",Mumbai,batting,Gujarat Titans,field,0,1,86,88,199,214,Mumbai Indians,MI,6 runs,Piyush Chawla
1344,2019,playoff,Gujarat Titans,Delhi Capitals,GT,DC,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Delhi Capitals,field,0,1,86,80,159,116,Gujarat Titans,GT,24 runs,Rahul Tewatia
1345,2023,league,Gujarat Titans,Royal Challengers Bangalore,GT,RCB,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Gujarat Titans,bat,0,1,86,82,172,140,Gujarat Titans,GT,1 wickets,Shubman Gill
1346,2025,league,Punjab Kings,Lucknow Super Giants,PBKS,LSG,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Punjab Kings,field,0,1,75,81,168,161,Punjab Kings,PBKS,17 runs,Liam Livingstone
1347,2018,league,Kolkata Knight Riders,Chennai Super Kings,KKR,CSK,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Chennai Super Kings,field,0,1,85,90,154,178,Chennai Super Kings,CSK,17 runs,Ruturaj Gaikwad
1348,2018,playoff,Mumbai Indians,Sunrisers Hyderabad,MI,SRH,"Wankhede Stadium, Mumbai",Mumbai,batting,Mumbai Indians,bat,1,0,88,78,172,169,Mumbai Indians,MI,6 wickets,Jasprit Bumrah
1349,2018,league,Mumbai Indians,Rajasthan Royals,MI,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Rajasthan Royals,field,0,1,88,83,148,161,Rajasthan Royals,RR,4 wickets,Yashasvi Jaiswal
1350,2022,league,Punjab Kings,Rajasthan Royals,PBKS,RR,"IS Bindra Stadium, Mohali",Mohali,pace,Punjab Kings,field,1,0,75,83,167,127,Punjab Kings,PBKS,29 runs,Jitesh Sharma
1351,2019,league,Mumbai Indians,Kolkata Knight Riders,MI,KKR,"Wankhede Stadium, Mumbai",Mumbai,batting,Kolkata Knight Riders,field,1,0,88,85,209,214,Kolkata Knight Riders,KKR,6 runs,Varun Chakravarthy
1352,2025,league,Mumbai Indians,Rajasthan Royals,MI,RR,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Rajasthan Royals,field,0,0,88,83,178,190,Rajasthan Royals,RR,40 runs,Yashasvi Jaiswal
1353,2019,league,Punjab Kings,Mumbai Indians,PBKS,MI,"IS Bindra Stadium, Mohali",Mohali,pace,Mumbai Indians,bat,1,0,75,88,138,149,Mumbai Indians,MI,45 runs,Rohit Sharma
1354,2021,league,Punjab Kings,Gujarat Titans,PBKS,GT,"IS Bindra Stadium, Mohali",Mohali,pace,Punjab Kings,bat,1,0,75,86,162,140,Punjab Kings,PBKS,14 runs,Shikhar Dhawan
1355,2018,league,Delhi Capitals,Lucknow Super Giants,DC,LSG,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Delhi Capitals,field,1,0,80,81,113,89,Delhi Capitals,DC,5 wickets,Axar Patel
1356,2024,league,Royal Challengers Bangalore,Sunrisers Hyderabad,RCB,SRH,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Royal Challengers Bangalore,field,0,1,82,78,150,168,Sunrisers Hyderabad,SRH,7 wickets,Travis Head
1357,2023,league,Chennai Super Kings,Rajasthan Royals,CSK,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Chennai Super Kings,field,0,1,90,83,187,210,Rajasthan Royals,RR,2 wickets,Yuzvendra Chahal
1358,2018,playoff,Kolkata Knight Riders,Rajasthan Royals,KKR,RR,"IS Bindra Stadium, Mohali",Mohali,pace,Kolkata Knight Riders,field,0,0,85,83,189,173,Kolkata Knight Riders,KKR,5 wickets,Sunil Narine
1359,2025,league,Punjab Kings,Chennai Super Kings,PBKS,CSK,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Chennai Super Kings,field,0,1,75,90,113,133,Chennai Super Kings,CSK,3 wickets,Ravindra Jadeja
1360,2025,league,Rajasthan Royals,Gujarat Titans,RR,GT,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Gujarat Titans,bat,1,0,83,86,109,133,Gujarat Titans,GT,4 runs,Shubman Gill
1361,2026,league,Chennai Super Kings,Gujarat Titans,CSK,GT,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Gujarat Titans,bat,0,0,90,86,163,158,Chennai Super Kings,CSK,22 runs,Deepak Chahar
1362,2025,league,Lucknow Super Giants,Rajasthan Royals,LSG,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Rajasthan Royals,field,0,1,81,83,145,173,Rajasthan Royals,RR,1 wickets,Shimron Hetmyer
1363,2018,final,Kolkata Knight Riders,Rajasthan Royals,KKR,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,batting,Kolkata Knight Riders,field,0,1,85,83,186,174,Kolkata Knight Riders,KKR,7 wickets,Shreyas Iyer
1364,2022,league,Royal Challengers Bangalore,Delhi Capitals,RCB,DC,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Royal Challengers Bangalore,field,0,1,82,80,140,105,Royal Challengers Bangalore,RCB,49 runs,Wanindu Hasaranga
1365,2024,league,Rajasthan Royals,Chennai Super Kings,RR,CSK,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Chennai Super Kings,field,0,0,83,90,186,203,Chennai Super Kings,CSK,7 wickets,Ravindra Jadeja
1366,2022,league,Sunrisers Hyderabad,Chennai Super Kings,SRH,CSK,"Wankhede Stadium, Mumbai",Mumbai,batting,Chennai Super Kings,field,0,0,78,90,205,189,Sunrisers Hyderabad,SRH,47 runs,Heinrich Klaasen
1367,2024,league,Royal Challengers Bangalore,Chennai Super Kings,RCB,CSK,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Royal Challengers Bangalore,field,1,0,82,90,196,206,Chennai Super Kings,CSK,3 wickets,Ruturaj Gaikwad
1368,2019,league,Gujarat Titans,Punjab Kings,GT,PBKS,"IS Bindra Stadium, Mohali",Mohali,pace,Gujarat Titans,bat,0,1,86,75,125,147,Punjab Kings,PBKS,4 wickets,Liam Livingstone
1369,2022,league,Kolkata Knight Riders,Delhi Capitals,KKR,DC,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Delhi Capitals,bat,0,1,85,80,129,107,Kolkata Knight Riders,KKR,5 wickets,Varun Chakravarthy
1370,2019,league,Delhi Capitals,Punjab Kings,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Punjab Kings,field,1,0,80,75,166,147,Delhi Capitals,DC,22 runs,Tristan Stubbs
1371,2019,league,Royal Challengers Bangalore,Mumbai Indians,RCB,MI,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Mumbai Indians,field,1,0,82,88,148,168,Mumbai Indians,MI,6 wickets,Piyush Chawla
1372,2023,league,Punjab Kings,Kolkata Knight Riders,PBKS,KKR,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Kolkata Knight Riders,bat,0,0,75,85,183,205,Kolkata Knight Riders,KKR,22 runs,Sunil Narine
1373,2019,playoff,Sunrisers Hyderabad,Delhi Capitals,SRH,DC,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Sunrisers Hyderabad,bat,1,0,78,80,164,170,Delhi Capitals,DC,4 wickets,Tristan Stubbs
1374,2023,league,Gujarat Titans,Royal Challengers Bangalore,GT,RCB,"M. Chinnaswamy Stadium, Bangalore",Bangalore,batting,Gujarat Titans,field,0,1,86,82,155,163,Royal Challengers Bangalore,RCB,5 wickets,Wanindu Hasaranga
1375,2024,league,Royal Challengers Bangalore,Kolkata Knight Riders,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,balanced,Kolkata Knight Riders,field,0,1,82,85,178,206,Kolkata Knight Riders,KKR,1 wickets,Shreyas Iyer
1376,2021,playoff,Lucknow Super Giants,Chennai Super Kings,LSG,CSK,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Lucknow Super Giants,field,1,0,81,90,166,195,Chennai Super Kings,CSK,20 runs,Ravindra Jadeja
1377,2018,league,Gujarat Titans,Sunrisers Hyderabad,GT,SRH,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Sunrisers Hyderabad,bat,1,0,86,78,173,139,Gujarat Titans,GT,19 runs,Shubman Gill
1378,2026,league,Gujarat Titans,Punjab Kings,GT,PBKS,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Gujarat Titans,field,1,0,86,75,182,146,Gujarat Titans,GT,32 runs,Rashid Khan
1379,2025,league,Chennai Super Kings,Sunrisers Hyderabad,CSK,SRH,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Chennai Super Kings,field,1,0,90,78,152,166,Sunrisers Hyderabad,SRH,2 wickets,Bhuvneshwar Kumar
1380,2026,league,Rajasthan Royals,Delhi Capitals,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Delhi Capitals,field,0,1,83,80,156,137,Rajasthan Royals,RR,7 wickets,Yashasvi Jaiswal
1381,2018,league,Mumbai Indians,Royal Challengers Bangalore,MI,RCB,"Wankhede Stadium, Mumbai",Mumbai,batting,Royal Challengers Bangalore,bat,1,0,88,82,190,185,Mumbai Indians,MI,18 runs,Tilak Varma
1382,2021,league,Delhi Capitals,Lucknow Super Giants,DC,LSG,"Arun Jaitley Stadium, Delhi",Delhi,balanced,Delhi Capitals,field,1,0,80,81,150,111,Delhi Capitals,DC,33 runs,Tristan Stubbs
1383,2019,league,Gujarat Titans,Punjab Kings,GT,PBKS,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Gujarat Titans,field,1,0,86,75,163,152,Gujarat Titans,GT,4 wickets,Mohammed Shami
1384,2023,league,Punjab Kings,Gujarat Titans,PBKS,GT,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,balanced,Punjab Kings,field,0,1,75,86,200,224,Gujarat Titans,GT,7 wickets,Rahul Tewatia
1385,2023,league,Delhi Capitals,Chennai Super Kings,DC,CSK,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Chennai Super Kings,field,0,1,80,90,120,145,Chennai Super Kings,CSK,12 runs,Ruturaj Gaikwad
1386,2023,league,Delhi Capitals,Kolkata Knight Riders,DC,KKR,"M.A. Chidambaram Stadium, Chennai",Chennai,spin,Delhi Capitals,field,0,0,80,85,152,181,Kolkata Knight Riders,KKR,3 wickets,Sunil Narine
1387,2025,league,Lucknow Super Giants,Mumbai Indians,LSG,MI,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Mumbai Indians,field,1,0,81,88,122,131,Mumbai Indians,MI,7 wickets,Ishan Kishan
1388,2023,playoff,Mumbai Indians,Kolkata Knight Riders,MI,KKR,"Eden Gardens, Kolkata",Kolkata,balanced,Kolkata Knight Riders,field,0,1,88,85,138,165,Kolkata Knight Riders,KKR,30 runs,Rinku Singh
1389,2023,league,Rajasthan Royals,Chennai Super Kings,RR,CSK,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Rajasthan Royals,field,0,0,83,90,141,168,Chennai Super Kings,CSK,1 wickets,Deepak Chahar
1390,2021,final,Sunrisers Hyderabad,Punjab Kings,SRH,PBKS,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Sunrisers Hyderabad,bat,1,0,78,75,160,122,Sunrisers Hyderabad,SRH,7 wickets,Aiden Markram
1391,2021,league,Sunrisers Hyderabad,Delhi Capitals,SRH,DC,"Rajiv Gandhi Stadium, Hyderabad",Hyderabad,balanced,Delhi Capitals,bat,1,0,78,80,146,139,Sunrisers Hyderabad,SRH,8 runs,T Natarajan
1392,2022,playoff,Lucknow Super Giants,Delhi Capitals,LSG,DC,"BRSABV Ekana Stadium, Lucknow",Lucknow,balanced,Delhi Capitals,field,1,0,81,80,190,153,Lucknow Super Giants,LSG,11 runs,Ayush Badoni
