match_id,team1,team2,venue,pitch_type,match_format,toss_winner,toss_decision,team1_home,team2_home,team1_strength,team2_strength,team1_score,team2_score,winner
1939,New Zealand,England,"Eden Gardens, Kolkata",balanced,T20,New Zealand,field,0,0,83,85,192,172,New Zealand
1940,Australia,South Africa,"MA Chidambaram Stadium, Chennai",spin,T20,South Africa,bat,0,0,90,84,150,158,South Africa
1941,West Indies,England,"MA Chidambaram Stadium, Chennai",spin,ODI,England,field,0,0,68,85,267,276,England
1942,India,New Zealand,"R. Premadasa Stadium, Colombo",spin,ODI,India,field,0,0,92,83,338,368,New Zealand
1943,New Zealand,Australia,"Kensington Oval, Barbados",batting,ODI,Australia,field,0,0,83,90,306,290,New Zealand
1944,Bangladesh,West Indies,"Gaddafi Stadium, Lahore",spin,ODI,Bangladesh,bat,0,0,65,68,317,274,Bangladesh
1945,India,Pakistan,Melbourne Cricket Ground,pace,T20,Pakistan,field,0,0,92,80,137,109,India
1946,Pakistan,Bangladesh,"Lord's, London",pace,T20,Bangladesh,bat,0,0,80,65,109,137,Bangladesh
1947,New Zealand,Pakistan,Sydney Cricket Ground,balanced,ODI,Pakistan,field,0,0,83,80,304,256,New Zealand
1948,Bangladesh,Sri Lanka,"Gaddafi Stadium, Lahore",spin,ODI,Bangladesh,field,0,0,65,72,304,335,Sri Lanka
1949,India,Australia,"Eden Gardens, Kolkata",balanced,T20,India,bat,1,0,92,90,175,194,Australia
1950,India,Afghanistan,"R. Premadasa Stadium, Colombo",spin,T20,India,field,0,0,92,70,205,163,India
1951,India,England,"Newlands, Cape Town",pace,T20,India,field,0,0,92,85,141,130,India
1952,Pakistan,South Africa,"Shere Bangla Stadium, Dhaka",spin,T20,Pakistan,bat,0,0,80,84,213,218,South Africa
1953,India,Sri Lanka,Dubai International Stadium,spin,ODI,Sri Lanka,field,0,0,92,72,274,311,Sri Lanka
1954,Australia,South Africa,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,South Africa,bat,0,0,90,84,224,241,South Africa
1955,Australia,New Zealand,"R. Premadasa Stadium, Colombo",spin,ODI,New Zealand,field,0,0,90,83,262,211,Australia
1956,South Africa,Sri Lanka,"Shere Bangla Stadium, Dhaka",spin,ODI,Sri Lanka,field,0,0,84,72,196,136,South Africa
1957,West Indies,Pakistan,"Hagley Oval, Christchurch",pace,ODI,Pakistan,bat,0,0,68,80,226,247,Pakistan
1958,South Africa,New Zealand,"MA Chidambaram Stadium, Chennai",spin,ODI,South Africa,field,0,0,84,83,383,403,New Zealand
1959,Bangladesh,New Zealand,Melbourne Cricket Ground,pace,ODI,Bangladesh,bat,0,0,65,83,259,274,New Zealand
1960,West Indies,Australia,"Wankhede Stadium, Mumbai",batting,ODI,Australia,bat,0,0,68,90,395,325,West Indies
1961,England,Afghanistan,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Afghanistan,bat,0,0,85,70,141,101,England
1962,New Zealand,Australia,Melbourne Cricket Ground,pace,T20,New Zealand,bat,0,1,83,90,158,168,Australia
1963,India,Australia,Melbourne Cricket Ground,pace,T20,Australia,field,0,1,92,90,123,151,Australia
1964,South Africa,India,"Hagley Oval, Christchurch",pace,ODI,South Africa,bat,0,0,84,92,344,393,India
1965,Bangladesh,Afghanistan,"Hagley Oval, Christchurch",pace,T20,Afghanistan,field,0,0,65,70,125,115,Bangladesh
1966,South Africa,Sri Lanka,"Lord's, London",pace,ODI,South Africa,bat,0,0,84,72,218,236,Sri Lanka
1967,Afghanistan,India,"MA Chidambaram Stadium, Chennai",spin,ODI,Afghanistan,field,0,1,70,92,239,170,Afghanistan
1968,England,Afghanistan,"MA Chidambaram Stadium, Chennai",spin,ODI,England,bat,0,0,85,70,263,186,England
1969,Australia,South Africa,"MA Chidambaram Stadium, Chennai",spin,T20,Australia,field,0,0,90,84,138,96,Australia
1970,India,Pakistan,"Kensington Oval, Barbados",batting,T20,Pakistan,bat,0,0,92,80,161,122,India
1971,Afghanistan,Pakistan,Dubai International Stadium,spin,T20,Afghanistan,field,0,1,70,80,90,112,Pakistan
1972,India,Bangladesh,"MA Chidambaram Stadium, Chennai",spin,T20,India,bat,1,0,92,65,175,188,Bangladesh
1973,South Africa,Afghanistan,"Lord's, London",pace,ODI,Afghanistan,field,0,0,84,70,162,100,South Africa
1974,Pakistan,Australia,"Lord's, London",pace,T20,Pakistan,bat,0,0,80,90,145,171,Australia
1975,New Zealand,India,"R. Premadasa Stadium, Colombo",spin,T20,India,field,0,0,83,92,183,187,India
1976,England,New Zealand,"MA Chidambaram Stadium, Chennai",spin,ODI,England,bat,0,0,85,83,237,266,New Zealand
1977,Sri Lanka,Afghanistan,"Eden Gardens, Kolkata",balanced,ODI,Afghanistan,field,0,0,72,70,224,150,Sri Lanka
1978,England,West Indies,"Newlands, Cape Town",pace,ODI,England,field,0,0,85,68,308,263,England
1979,England,Australia,Sydney Cricket Ground,balanced,ODI,Australia,field,0,1,85,90,283,227,England
1980,South Africa,India,"M. Chinnaswamy Stadium, Bangalore",batting,T20,India,field,0,1,84,92,185,209,India
1981,Bangladesh,India,"Wankhede Stadium, Mumbai",batting,T20,India,field,0,1,65,92,220,174,Bangladesh
1982,New Zealand,India,"Hagley Oval, Christchurch",pace,ODI,India,field,1,0,83,92,249,179,New Zealand
1983,England,New Zealand,Melbourne Cricket Ground,pace,ODI,New Zealand,field,0,0,85,83,197,164,England
1984,Sri Lanka,Australia,"Lord's, London",pace,ODI,Sri Lanka,bat,0,0,72,90,303,343,Australia
1985,Pakistan,Australia,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,Australia,field,0,0,80,90,301,321,Australia
1986,West Indies,Afghanistan,"MA Chidambaram Stadium, Chennai",spin,T20,West Indies,field,0,0,68,70,144,101,West Indies
1987,South Africa,India,"R. Premadasa Stadium, Colombo",spin,ODI,India,bat,0,0,84,92,259,205,South Africa
1988,West Indies,New Zealand,Sydney Cricket Ground,balanced,T20,West Indies,bat,0,0,68,83,138,139,New Zealand
1989,England,Pakistan,"Wankhede Stadium, Mumbai",batting,ODI,England,bat,0,0,85,80,238,233,England
1990,India,Pakistan,"Kensington Oval, Barbados",batting,ODI,India,field,0,0,92,80,313,249,India
1991,New Zealand,Bangladesh,"Eden Gardens, Kolkata",balanced,T20,New Zealand,bat,0,0,83,65,123,107,New Zealand
1992,England,Pakistan,"Shere Bangla Stadium, Dhaka",spin,ODI,England,bat,0,0,85,80,249,223,England
1993,Pakistan,India,Dubai International Stadium,spin,ODI,India,field,1,0,80,92,217,170,Pakistan
1994,Pakistan,Australia,"Newlands, Cape Town",pace,T20,Australia,bat,0,0,80,90,129,130,Australia
1995,England,South Africa,"Shere Bangla Stadium, Dhaka",spin,T20,South Africa,field,0,0,85,84,106,83,England
1996,Afghanistan,India,"Lord's, London",pace,T20,Afghanistan,field,0,0,70,92,196,223,India
1997,Afghanistan,Australia,Melbourne Cricket Ground,pace,ODI,Australia,field,0,1,70,90,270,319,Australia
1998,Pakistan,Sri Lanka,Melbourne Cricket Ground,pace,ODI,Sri Lanka,field,0,0,80,72,260,210,Pakistan
1999,England,Pakistan,"The Oval, London",balanced,ODI,Pakistan,field,1,0,85,80,272,246,England
2000,West Indies,South Africa,"Shere Bangla Stadium, Dhaka",spin,T20,South Africa,bat,0,0,68,84,162,164,South Africa
2001,West Indies,India,"The Oval, London",balanced,ODI,West Indies,bat,0,0,68,92,227,230,India
2002,West Indies,India,"Gaddafi Stadium, Lahore",spin,T20,West Indies,bat,0,0,68,92,159,130,West Indies
2003,South Africa,West Indies,"The Oval, London",balanced,T20,South Africa,bat,0,0,84,68,182,190,West Indies
2004,England,West Indies,"M. Chinnaswamy Stadium, Bangalore",batting,T20,England,field,0,0,85,68,201,175,England
2005,Bangladesh,Afghanistan,"Gaddafi Stadium, Lahore",spin,T20,Bangladesh,field,0,0,65,70,188,141,Bangladesh
2006,New Zealand,Afghanistan,"Kensington Oval, Barbados",batting,ODI,Afghanistan,field,0,0,83,70,380,329,New Zealand
2007,England,Australia,"Lord's, London",pace,ODI,Australia,bat,1,0,85,90,372,381,Australia
2008,Afghanistan,Bangladesh,"Eden Gardens, Kolkata",balanced,T20,Bangladesh,bat,0,0,70,65,207,204,Afghanistan
2009,England,New Zealand,"Gaddafi Stadium, Lahore",spin,T20,England,bat,0,0,85,83,145,172,New Zealand
2010,Sri Lanka,West Indies,"Wankhede Stadium, Mumbai",batting,T20,Sri Lanka,field,0,0,72,68,187,199,West Indies
2011,New Zealand,Bangladesh,"M. Chinnaswamy Stadium, Bangalore",batting,T20,New Zealand,field,0,0,83,65,156,129,New Zealand
2012,England,India,"Hagley Oval, Christchurch",pace,ODI,England,field,0,0,85,92,237,193,England
2013,Sri Lanka,India,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Sri Lanka,field,0,1,72,92,138,162,India
2014,South Africa,Afghanistan,"Kensington Oval, Barbados",batting,ODI,Afghanistan,bat,0,0,84,70,277,302,Afghanistan
2015,West Indies,England,"M. Chinnaswamy Stadium, Bangalore",batting,T20,England,field,0,0,68,85,192,194,England
2016,New Zealand,Sri Lanka,"Kensington Oval, Barbados",batting,ODI,New Zealand,field,0,0,83,72,271,293,Sri Lanka
2017,Afghanistan,Australia,"Hagley Oval, Christchurch",pace,ODI,Australia,field,0,0,70,90,149,185,Australia
2018,New Zealand,Australia,Dubai International Stadium,spin,T20,Australia,field,0,0,83,90,139,159,Australia
2019,Bangladesh,Australia,Sydney Cricket Ground,balanced,ODI,Bangladesh,field,0,1,65,90,227,233,Australia
2020,Sri Lanka,Pakistan,"Newlands, Cape Town",pace,T20,Pakistan,field,0,0,72,80,133,152,Pakistan
2021,South Africa,Australia,"Gaddafi Stadium, Lahore",spin,ODI,South Africa,bat,0,0,84,90,297,224,South Africa
2022,Afghanistan,Sri Lanka,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,Sri Lanka,field,0,0,70,72,304,260,Afghanistan
2023,Sri Lanka,New Zealand,"The Oval, London",balanced,ODI,New Zealand,field,0,0,72,83,103,80,Sri Lanka
2024,Bangladesh,Australia,"Newlands, Cape Town",pace,ODI,Bangladesh,bat,0,0,65,90,254,277,Australia
2025,Afghanistan,Bangladesh,"The Oval, London",balanced,ODI,Afghanistan,field,0,0,70,65,208,202,Afghanistan
2026,England,Bangladesh,"Kensington Oval, Barbados",batting,ODI,Bangladesh,bat,0,0,85,65,231,224,England
2027,New Zealand,Afghanistan,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,Afghanistan,bat,0,0,83,70,279,295,Afghanistan
2028,New Zealand,West Indies,"Kensington Oval, Barbados",batting,T20,New Zealand,field,0,1,83,68,127,137,West Indies
2029,Bangladesh,New Zealand,"R. Premadasa Stadium, Colombo",spin,ODI,Bangladesh,bat,0,0,65,83,215,230,New Zealand
2030,England,Sri Lanka,"Newlands, Cape Town",pace,ODI,Sri Lanka,field,0,0,85,72,243,250,Sri Lanka
2031,Sri Lanka,England,"Newlands, Cape Town",pace,T20,Sri Lanka,field,0,0,72,85,142,160,England
2032,New Zealand,Bangladesh,"Wankhede Stadium, Mumbai",batting,ODI,New Zealand,bat,0,0,83,65,298,274,New Zealand
2033,Pakistan,Australia,Sydney Cricket Ground,balanced,ODI,Australia,field,0,1,80,90,219,198,Pakistan
2034,West Indies,South Africa,"The Oval, London",balanced,ODI,South Africa,field,0,0,68,84,248,287,South Africa
2035,South Africa,India,"The Oval, London",balanced,T20,India,field,0,0,84,92,205,208,India
2036,England,Australia,"Hagley Oval, Christchurch",pace,ODI,Australia,field,0,0,85,90,235,188,England
2037,England,India,"Gaddafi Stadium, Lahore",spin,ODI,India,field,0,0,85,92,230,271,India
2038,South Africa,Australia,Melbourne Cricket Ground,pace,ODI,Australia,field,0,1,84,90,183,224,Australia
2039,Bangladesh,Australia,Melbourne Cricket Ground,pace,T20,Australia,field,0,1,65,90,169,192,Australia
2040,Sri Lanka,South Africa,"M. Chinnaswamy Stadium, Bangalore",batting,T20,South Africa,field,0,0,72,84,273,287,South Africa
2041,Sri Lanka,New Zealand,"Hagley Oval, Christchurch",pace,ODI,New Zealand,field,0,1,72,83,216,245,New Zealand
2042,Pakistan,Sri Lanka,"Shere Bangla Stadium, Dhaka",spin,ODI,Sri Lanka,field,0,0,80,72,237,170,Pakistan
2043,New Zealand,England,Dubai International Stadium,spin,ODI,England,field,0,0,83,85,220,236,England
2044,New Zealand,South Africa,"Gaddafi Stadium, Lahore",spin,T20,South Africa,field,0,0,83,84,133,109,New Zealand
2045,West Indies,India,Melbourne Cricket Ground,pace,ODI,West Indies,field,0,0,68,92,335,282,West Indies
2046,South Africa,Pakistan,"Lord's, London",pace,ODI,Pakistan,field,0,0,84,80,195,154,South Africa
2047,Sri Lanka,Australia,"Kensington Oval, Barbados",batting,ODI,Australia,field,0,0,72,90,325,330,Australia
2048,Australia,Afghanistan,"Newlands, Cape Town",pace,T20,Afghanistan,bat,0,0,90,70,153,118,Australia
2049,Sri Lanka,Australia,"Hagley Oval, Christchurch",pace,ODI,Australia,field,0,0,72,90,325,347,Australia
2050,South Africa,New Zealand,"Shere Bangla Stadium, Dhaka",spin,T20,South Africa,field,0,0,84,83,153,169,New Zealand
2051,New Zealand,Bangladesh,"Shere Bangla Stadium, Dhaka",spin,ODI,Bangladesh,bat,0,1,83,65,328,360,Bangladesh
2052,Australia,West Indies,Sydney Cricket Ground,balanced,ODI,West Indies,bat,1,0,90,68,269,294,West Indies
2053,England,New Zealand,"Hagley Oval, Christchurch",pace,ODI,England,bat,0,1,85,83,197,163,England
2054,New Zealand,Bangladesh,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Bangladesh,field,0,0,83,65,234,204,New Zealand
2055,New Zealand,Pakistan,Melbourne Cricket Ground,pace,ODI,New Zealand,field,0,0,83,80,354,294,New Zealand
2056,Afghanistan,India,"Lord's, London",pace,T20,India,bat,0,0,70,92,181,197,India
2057,Sri Lanka,West Indies,"MA Chidambaram Stadium, Chennai",spin,T20,Sri Lanka,bat,0,0,72,68,206,222,West Indies
2058,Bangladesh,Sri Lanka,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Bangladesh,field,0,0,65,72,147,121,Bangladesh
2059,England,South Africa,Dubai International Stadium,spin,ODI,England,field,0,0,85,84,265,250,England
2060,New Zealand,England,"Gaddafi Stadium, Lahore",spin,ODI,New Zealand,field,0,0,83,85,296,326,England
2061,Australia,South Africa,"The Oval, London",balanced,T20,South Africa,field,0,0,90,84,230,227,Australia
2062,Pakistan,Afghanistan,"Gaddafi Stadium, Lahore",spin,T20,Afghanistan,field,1,0,80,70,207,185,Pakistan
2063,New Zealand,Afghanistan,Dubai International Stadium,spin,ODI,New Zealand,bat,0,0,83,70,325,369,Afghanistan
2064,South Africa,India,"The Oval, London",balanced,T20,India,field,0,0,84,92,221,248,India
2065,West Indies,India,"Eden Gardens, Kolkata",balanced,T20,India,field,0,1,68,92,238,256,India
2066,Pakistan,South Africa,"The Oval, London",balanced,ODI,South Africa,field,0,0,80,84,210,258,South Africa
2067,West Indies,Sri Lanka,"Gaddafi Stadium, Lahore",spin,ODI,West Indies,field,0,0,68,72,172,195,Sri Lanka
2068,West Indies,Pakistan,"Lord's, London",pace,ODI,West Indies,bat,0,0,68,80,208,189,West Indies
2069,Afghanistan,Australia,"Newlands, Cape Town",pace,T20,Australia,field,0,0,70,90,125,150,Australia
2070,England,Australia,"Lord's, London",pace,T20,Australia,field,1,0,85,90,171,131,England
2071,Bangladesh,England,Melbourne Cricket Ground,pace,T20,Bangladesh,field,0,0,65,85,158,120,Bangladesh
2072,Australia,Afghanistan,"Wankhede Stadium, Mumbai",batting,T20,Australia,field,0,0,90,70,189,190,Afghanistan
2073,Bangladesh,India,"Newlands, Cape Town",pace,ODI,Bangladesh,field,0,0,65,92,170,219,India
2074,India,New Zealand,"Gaddafi Stadium, Lahore",spin,T20,India,bat,0,0,92,83,151,127,India
2075,Australia,Afghanistan,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,Australia,field,0,0,90,70,341,303,Australia
2076,West Indies,Bangladesh,"Shere Bangla Stadium, Dhaka",spin,ODI,Bangladesh,bat,0,1,68,65,298,321,Bangladesh
2077,Sri Lanka,India,"R. Premadasa Stadium, Colombo",spin,T20,India,field,1,0,72,92,186,146,Sri Lanka
2078,Australia,New Zealand,"Lord's, London",pace,ODI,New Zealand,bat,0,0,90,83,229,266,New Zealand
2079,Afghanistan,England,Sydney Cricket Ground,balanced,ODI,Afghanistan,field,0,0,70,85,268,275,England
2080,West Indies,Australia,"Wankhede Stadium, Mumbai",batting,ODI,Australia,bat,0,0,68,90,207,220,Australia
2081,Australia,England,"Newlands, Cape Town",pace,T20,Australia,field,0,0,90,85,133,139,England
2082,Afghanistan,South Africa,"Newlands, Cape Town",pace,T20,Afghanistan,field,0,1,70,84,157,174,South Africa
2083,India,Bangladesh,"Eden Gardens, Kolkata",balanced,ODI,India,bat,1,0,92,65,264,269,Bangladesh
2084,Sri Lanka,Bangladesh,"The Oval, London",balanced,T20,Sri Lanka,field,0,0,72,65,205,228,Bangladesh
2085,India,Australia,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,India,field,1,0,92,90,288,326,Australia
2086,Afghanistan,India,"Hagley Oval, Christchurch",pace,T20,India,field,0,0,70,92,156,166,India
2087,Bangladesh,West Indies,Melbourne Cricket Ground,pace,T20,West Indies,field,0,0,65,68,105,101,Bangladesh
2088,Sri Lanka,New Zealand,Sydney Cricket Ground,balanced,T20,Sri Lanka,bat,0,0,72,83,129,83,Sri Lanka
2089,Afghanistan,Pakistan,"The Oval, London",balanced,T20,Afghanistan,field,0,0,70,80,153,119,Afghanistan
2090,England,South Africa,"Gaddafi Stadium, Lahore",spin,T20,England,field,0,0,85,84,181,197,South Africa
2091,England,Afghanistan,"MA Chidambaram Stadium, Chennai",spin,T20,England,bat,0,0,85,70,122,133,Afghanistan
2092,South Africa,West Indies,"MA Chidambaram Stadium, Chennai",spin,T20,West Indies,bat,0,0,84,68,165,168,West Indies
2093,Australia,Sri Lanka,"Lord's, London",pace,T20,Australia,field,0,0,90,72,117,138,Sri Lanka
2094,India,Sri Lanka,"Kensington Oval, Barbados",batting,ODI,Sri Lanka,field,0,0,92,72,332,339,Sri Lanka
2095,Afghanistan,Pakistan,"Eden Gardens, Kolkata",balanced,T20,Pakistan,field,0,0,70,80,162,149,Afghanistan
2096,Bangladesh,Sri Lanka,"Eden Gardens, Kolkata",balanced,T20,Bangladesh,field,0,0,65,72,142,138,Bangladesh
2097,India,Pakistan,"Eden Gardens, Kolkata",balanced,T20,India,bat,1,0,92,80,134,126,India
2098,New Zealand,West Indies,"Kensington Oval, Barbados",batting,T20,West Indies,bat,0,1,83,68,209,219,West Indies
2099,India,Bangladesh,"Kensington Oval, Barbados",batting,ODI,Bangladesh,field,0,0,92,65,315,254,India
2100,England,Pakistan,Sydney Cricket Ground,balanced,ODI,Pakistan,field,0,0,85,80,288,336,Pakistan
2101,Afghanistan,Australia,"Eden Gardens, Kolkata",balanced,ODI,Afghanistan,field,0,0,70,90,231,233,Australia
2102,South Africa,West Indies,Sydney Cricket Ground,balanced,T20,South Africa,bat,0,0,84,68,192,166,South Africa
2103,Afghanistan,Pakistan,Melbourne Cricket Ground,pace,ODI,Afghanistan,bat,0,0,70,80,165,200,Pakistan
2104,New Zealand,Afghanistan,Sydney Cricket Ground,balanced,ODI,New Zealand,bat,0,0,83,70,202,184,New Zealand
2105,West Indies,England,"MA Chidambaram Stadium, Chennai",spin,ODI,England,bat,0,0,68,85,261,189,West Indies
2106,Bangladesh,Australia,Sydney Cricket Ground,balanced,T20,Australia,field,0,1,65,90,156,157,Australia
2107,Sri Lanka,England,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,Sri Lanka,bat,0,0,72,85,271,215,Sri Lanka
2108,South Africa,Afghanistan,"R. Premadasa Stadium, Colombo",spin,T20,South Africa,field,0,0,84,70,150,163,Afghanistan
2109,England,Bangladesh,"Lord's, London",pace,T20,Bangladesh,bat,1,0,85,65,180,131,England
2110,Pakistan,South Africa,Melbourne Cricket Ground,pace,T20,Pakistan,field,0,0,80,84,168,178,South Africa
2111,Sri Lanka,Australia,"Lord's, London",pace,T20,Australia,field,0,0,72,90,173,175,Australia
2112,West Indies,South Africa,"Gaddafi Stadium, Lahore",spin,T20,West Indies,field,0,0,68,84,141,125,West Indies
2113,West Indies,England,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,England,bat,0,0,68,85,241,247,England
2114,Sri Lanka,Afghanistan,"The Oval, London",balanced,ODI,Afghanistan,bat,0,0,72,70,292,282,Sri Lanka
2115,Australia,England,"R. Premadasa Stadium, Colombo",spin,ODI,Australia,bat,0,0,90,85,243,179,Australia
2116,Bangladesh,West Indies,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,Bangladesh,field,0,0,65,68,258,183,Bangladesh
2117,India,Bangladesh,"Lord's, London",pace,ODI,Bangladesh,field,0,0,92,65,280,262,India
2118,England,India,"Hagley Oval, Christchurch",pace,T20,India,bat,0,0,85,92,159,155,England
2119,Sri Lanka,England,"Eden Gardens, Kolkata",balanced,T20,England,field,0,0,72,85,157,175,England
2120,South Africa,Sri Lanka,Sydney Cricket Ground,balanced,T20,Sri Lanka,field,0,0,84,72,162,178,Sri Lanka
2121,South Africa,West Indies,"MA Chidambaram Stadium, Chennai",spin,T20,West Indies,field,0,0,84,68,188,200,West Indies
2122,Afghanistan,England,"M. Chinnaswamy Stadium, Bangalore",batting,T20,England,field,0,0,70,85,158,161,England
2123,England,Australia,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Australia,field,0,0,85,90,224,252,Australia
2124,West Indies,New Zealand,"Eden Gardens, Kolkata",balanced,T20,New Zealand,field,0,0,68,83,189,207,New Zealand
2125,India,Pakistan,"R. Premadasa Stadium, Colombo",spin,T20,India,field,0,0,92,80,187,139,India
2126,Sri Lanka,South Africa,"Gaddafi Stadium, Lahore",spin,ODI,Sri Lanka,field,0,0,72,84,309,267,Sri Lanka
2127,Pakistan,South Africa,"Newlands, Cape Town",pace,ODI,Pakistan,field,0,1,80,84,266,193,Pakistan
2128,Afghanistan,Australia,Melbourne Cricket Ground,pace,T20,Australia,field,0,1,70,90,159,146,Afghanistan
