innings_id,batsman,team,opponent,venue,pitch_type,match_format,batting_avg,strike_rate,batting_style,batting_position,is_home,opponent_strength,runs_scored,balls_faced,fours,sixes,not_out
3172,Kane Williamson,New Zealand,South Africa,"Shere Bangla Stadium, Dhaka",spin,T20,48.5,81.3,right,3,0,84,52,56,3,0,0
3173,Mitchell Marsh,Australia,New Zealand,"Gaddafi Stadium, Lahore",spin,T20,38.5,92.6,right,5,0,83,3,3,0,0,0
3174,Nicholas Pooran,West Indies,South Africa,Dubai International Stadium,spin,ODI,30.5,105.3,left,5,0,84,6,6,0,0,0
3175,Sadeera Samarawickrama,Sri Lanka,New Zealand,"The Oval, London",balanced,ODI,31.5,84.3,right,5,0,83,80,106,7,0,0
3176,Kane Williamson,New Zealand,England,"R. Premadasa Stadium, Colombo",spin,T20,48.5,81.3,right,3,0,85,22,26,1,0,0
3177,Dhananjaya de Silva,Sri Lanka,England,"Gaddafi Stadium, Lahore",spin,ODI,37.1,86.5,right,6,0,85,28,36,2,0,0
3178,Dhananjaya de Silva,Sri Lanka,New Zealand,Sydney Cricket Ground,balanced,ODI,37.1,86.5,right,6,0,83,45,53,4,1,0
3179,Steve Smith,Australia,South Africa,"Lord's, London",pace,ODI,56.8,86.4,right,4,0,84,0,1,0,0,0
3180,Azmatullah Omarzai,Afghanistan,Australia,"Newlands, Cape Town",pace,T20,32.4,96.8,right,5,0,90,7,6,0,0,0
3181,Brandon King,West Indies,England,"Gaddafi Stadium, Lahore",spin,ODI,35.8,91.2,right,2,0,85,4,5,0,0,0
3182,Mahmudullah,Bangladesh,West Indies,"M. Chinnaswamy Stadium, Bangalore",batting,T20,33.9,76.8,right,6,0,68,0,1,0,0,0
3183,Glenn Phillips,New Zealand,England,"Eden Gardens, Kolkata",balanced,ODI,35.6,98.2,right,6,0,85,65,73,6,2,0
3184,Saud Shakeel,Pakistan,West Indies,"Newlands, Cape Town",pace,T20,46.3,82.4,left,5,0,68,34,46,2,0,1
3185,Saud Shakeel,Pakistan,Bangladesh,"Kensington Oval, Barbados",batting,T20,46.3,82.4,left,5,0,65,12,14,1,0,0
3186,Devon Conway,New Zealand,Afghanistan,"Newlands, Cape Town",pace,T20,45.2,85.7,left,2,0,70,0,1,0,0,0
3187,Shakib Al Hasan,Bangladesh,India,"Gaddafi Stadium, Lahore",spin,ODI,37.8,82.1,left,5,0,92,82,101,7,2,0
3188,Azmatullah Omarzai,Afghanistan,New Zealand,"MA Chidambaram Stadium, Chennai",spin,ODI,32.4,96.8,right,6,0,83,16,16,1,0,0
3189,Najibullah Zadran,Afghanistan,England,Melbourne Cricket Ground,pace,T20,28.9,108.7,left,6,0,85,0,1,0,0,0
3190,Azmatullah Omarzai,Afghanistan,South Africa,"Lord's, London",pace,ODI,32.4,96.8,right,5,0,84,49,39,4,1,0
3191,Imam-ul-Haq,Pakistan,Afghanistan,Sydney Cricket Ground,balanced,ODI,49.5,79.1,left,1,0,70,36,41,3,0,0
3192,Joe Root,England,West Indies,Sydney Cricket Ground,balanced,T20,51.2,87.5,right,4,0,68,24,27,2,0,0
3193,Devon Conway,New Zealand,Australia,"M. Chinnaswamy Stadium, Bangalore",batting,T20,45.2,85.7,left,1,0,90,13,17,1,0,0
3194,Saud Shakeel,Pakistan,Sri Lanka,"Lord's, London",pace,ODI,46.3,82.4,left,5,0,72,7,8,0,0,0
3195,Litton Das,Bangladesh,India,"The Oval, London",balanced,ODI,34.2,88.4,right,1,0,92,5,4,0,0,0
3196,Jos Buttler,England,Bangladesh,Sydney Cricket Ground,balanced,T20,39.8,118.2,right,6,0,65,78,68,6,1,0
3197,Mohammad Rizwan,Pakistan,England,"Shere Bangla Stadium, Dhaka",spin,ODI,44.8,81.2,right,6,0,85,14,14,1,0,1
3198,Nicholas Pooran,West Indies,India,"M. Chinnaswamy Stadium, Bangalore",batting,T20,30.5,105.3,left,5,0,92,1,1,0,0,0
3199,Quinton de Kock,South Africa,Afghanistan,Sydney Cricket Ground,balanced,ODI,44.6,96.3,left,2,0,70,7,8,0,0,1
3200,Rahmanullah Gurbaz,Afghanistan,West Indies,"R. Premadasa Stadium, Colombo",spin,T20,38.1,102.5,right,2,0,68,0,1,0,0,0
3201,Dhananjaya de Silva,Sri Lanka,England,"Newlands, Cape Town",pace,ODI,37.1,86.5,right,5,0,85,18,21,1,0,0
3202,Steve Smith,Australia,West Indies,"Hagley Oval, Christchurch",pace,ODI,56.8,86.4,right,3,0,68,4,4,0,0,0
3203,Pathum Nissanka,Sri Lanka,New Zealand,Melbourne Cricket Ground,pace,ODI,39.4,85.6,right,2,0,83,21,25,2,0,0
3204,Mitchell Marsh,Australia,Pakistan,"Wankhede Stadium, Mumbai",batting,ODI,38.5,92.6,right,6,0,80,49,67,3,1,0
3205,Kyle Mayers,West Indies,England,Melbourne Cricket Ground,pace,ODI,33.5,95.1,left,5,0,85,10,10,0,0,0
3206,Saud Shakeel,Pakistan,South Africa,"Hagley Oval, Christchurch",pace,T20,46.3,82.4,left,5,0,84,20,23,1,0,1
3207,Virat Kohli,India,New Zealand,"Newlands, Cape Town",pace,T20,59.1,93.2,right,4,0,83,3,2,0,0,0
3208,Nicholas Pooran,West Indies,Bangladesh,"The Oval, London",balanced,T20,30.5,105.3,left,5,0,65,0,1,0,0,0
3209,Kusal Mendis,Sri Lanka,South Africa,"Lord's, London",pace,ODI,33.8,89.2,right,3,0,84,17,22,1,0,0
3210,Nicholas Pooran,West Indies,Bangladesh,Sydney Cricket Ground,balanced,ODI,30.5,105.3,left,6,0,65,0,1,0,0,0
3211,Kane Williamson,New Zealand,Australia,Dubai International Stadium,spin,T20,48.5,81.3,right,4,0,90,12,13,0,0,1
3212,Fakhar Zaman,Pakistan,England,"Kensington Oval, Barbados",batting,T20,42.1,94.3,left,2,0,85,19,17,1,0,0
3213,Ibrahim Zadran,Afghanistan,South Africa,Dubai International Stadium,spin,ODI,41.2,82.3,right,2,0,84,0,1,0,0,0
3214,Litton Das,Bangladesh,South Africa,"MA Chidambaram Stadium, Chennai",spin,T20,34.2,88.4,right,2,0,84,1,1,0,0,0
3215,Shai Hope,West Indies,Afghanistan,"The Oval, London",balanced,ODI,40.2,78.6,right,1,0,70,0,1,0,0,0
3216,Jos Buttler,England,South Africa,"Kensington Oval, Barbados",batting,T20,39.8,118.2,right,6,0,84,80,67,5,2,0
3217,Litton Das,Bangladesh,England,"Lord's, London",pace,ODI,34.2,88.4,right,2,0,85,19,22,1,0,0
3218,Shai Hope,West Indies,Australia,Dubai International Stadium,spin,T20,40.2,78.6,right,1,0,90,53,93,4,0,0
3219,Shubman Gill,India,Bangladesh,"M. Chinnaswamy Stadium, Bangalore",batting,T20,52.3,98.1,right,2,1,65,18,28,1,0,1
3220,Rassie van der Dussen,South Africa,India,"Hagley Oval, Christchurch",pace,T20,48.2,84.5,right,6,0,92,17,18,1,0,1
3221,Ben Stokes,England,New Zealand,"Kensington Oval, Barbados",batting,ODI,40.1,95.8,left,6,0,83,72,89,6,1,0
3222,Kane Williamson,New Zealand,Afghanistan,"Gaddafi Stadium, Lahore",spin,ODI,48.5,81.3,right,4,0,70,86,136,6,2,0
3223,Saud Shakeel,Pakistan,England,"Eden Gardens, Kolkata",balanced,ODI,46.3,82.4,left,6,0,85,27,34,2,0,0
3224,Mushfiqur Rahim,Bangladesh,New Zealand,"Kensington Oval, Barbados",batting,T20,36.5,78.9,right,5,0,83,14,17,1,0,0
3225,Saud Shakeel,Pakistan,Bangladesh,"Kensington Oval, Barbados",batting,T20,46.3,82.4,left,6,0,65,14,22,1,0,0
3226,Kane Williamson,New Zealand,West Indies,"Wankhede Stadium, Mumbai",batting,T20,48.5,81.3,right,4,0,68,114,182,7,3,0
3227,Mushfiqur Rahim,Bangladesh,Sri Lanka,"Lord's, London",pace,T20,36.5,78.9,right,5,0,72,21,25,2,0,0
3228,Aiden Markram,South Africa,Afghanistan,"Kensington Oval, Barbados",batting,T20,38.9,87.1,right,3,0,70,5,5,0,0,0
3229,Jos Buttler,England,Bangladesh,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,39.8,118.2,right,7,0,65,0,1,0,0,0
3230,Hashmatullah Shahidi,Afghanistan,India,"Newlands, Cape Town",pace,T20,35.6,72.4,left,3,0,92,4,4,0,0,0
3231,Shubman Gill,India,Afghanistan,Dubai International Stadium,spin,ODI,52.3,98.1,right,2,0,70,125,100,10,3,0
3232,Jos Buttler,England,New Zealand,"Hagley Oval, Christchurch",pace,ODI,39.8,118.2,right,7,0,83,17,17,1,0,0
3233,Charith Asalanka,Sri Lanka,Pakistan,"Shere Bangla Stadium, Dhaka",spin,T20,35.2,92.1,left,6,0,80,20,15,1,0,0
3234,Nicholas Pooran,West Indies,Bangladesh,"Shere Bangla Stadium, Dhaka",spin,ODI,30.5,105.3,left,5,0,65,20,14,1,0,0
3235,Rahmanullah Gurbaz,Afghanistan,Bangladesh,"Lord's, London",pace,ODI,38.1,102.5,right,2,0,65,25,30,2,0,0
3236,Saud Shakeel,Pakistan,New Zealand,"The Oval, London",balanced,T20,46.3,82.4,left,5,0,83,22,29,1,0,0
3237,Tom Latham,New Zealand,England,"R. Premadasa Stadium, Colombo",spin,T20,39.8,78.4,left,1,0,85,1,1,0,0,1
3238,Ben Stokes,England,South Africa,"Lord's, London",pace,T20,40.1,95.8,left,5,1,84,0,1,0,0,0
3239,Najibullah Zadran,Afghanistan,India,Dubai International Stadium,spin,ODI,28.9,108.7,left,6,0,92,0,1,0,0,0
3240,Dhananjaya de Silva,Sri Lanka,New Zealand,"Kensington Oval, Barbados",batting,T20,37.1,86.5,right,5,0,83,64,88,4,2,0
3241,Kyle Mayers,West Indies,Australia,"Wankhede Stadium, Mumbai",batting,ODI,33.5,95.1,left,5,0,90,26,26,1,0,0
3242,Jonny Bairstow,England,Sri Lanka,"Lord's, London",pace,T20,42.3,104.5,right,5,1,72,8,8,0,0,0
3243,Rahmanullah Gurbaz,Afghanistan,New Zealand,"Gaddafi Stadium, Lahore",spin,T20,38.1,102.5,right,2,0,83,10,7,1,0,1
3244,Glenn Phillips,New Zealand,India,Sydney Cricket Ground,balanced,T20,35.6,98.2,right,6,0,92,26,24,2,0,0
3245,Tamim Iqbal,Bangladesh,England,Melbourne Cricket Ground,pace,ODI,36.1,80.5,left,1,0,85,0,1,0,0,0
3246,Harry Brook,England,Afghanistan,"M. Chinnaswamy Stadium, Bangalore",batting,T20,48.7,103.2,right,5,0,70,16,16,1,0,0
3247,Daryl Mitchell,New Zealand,West Indies,"Kensington Oval, Barbados",batting,ODI,43.1,93.5,right,5,0,68,15,16,1,0,0
3248,David Miller,South Africa,New Zealand,"Eden Gardens, Kolkata",balanced,T20,36.8,101.4,left,7,0,83,55,45,4,1,0
3249,Rassie van der Dussen,South Africa,England,"Eden Gardens, Kolkata",balanced,ODI,48.2,84.5,right,6,0,85,92,135,9,2,1
3250,Steve Smith,Australia,Sri Lanka,"Newlands, Cape Town",pace,ODI,56.8,86.4,right,4,0,72,19,21,1,0,0
3251,Devon Conway,New Zealand,England,"The Oval, London",balanced,ODI,45.2,85.7,left,2,0,85,63,62,6,1,1
3252,Brandon King,West Indies,Afghanistan,"Lord's, London",pace,ODI,35.8,91.2,right,2,0,70,28,40,2,0,0
3253,Devon Conway,New Zealand,South Africa,Melbourne Cricket Ground,pace,ODI,45.2,85.7,left,1,0,84,18,17,1,0,0
3254,Kusal Mendis,Sri Lanka,England,"MA Chidambaram Stadium, Chennai",spin,T20,33.8,89.2,right,4,0,85,2,2,0,0,1
3255,Marnus Labuschagne,Australia,India,"Newlands, Cape Town",pace,ODI,53.1,84.2,right,4,0,92,0,1,0,0,1
3256,KL Rahul,India,Afghanistan,"Hagley Oval, Christchurch",pace,T20,47.5,87.3,right,3,0,70,32,37,3,0,0
3257,Tamim Iqbal,Bangladesh,Australia,"Kensington Oval, Barbados",batting,ODI,36.1,80.5,left,1,0,90,25,34,2,0,0
3258,David Miller,South Africa,India,Melbourne Cricket Ground,pace,T20,36.8,101.4,left,6,0,92,10,13,0,0,0
3259,Nicholas Pooran,West Indies,New Zealand,"R. Premadasa Stadium, Colombo",spin,T20,30.5,105.3,left,6,0,83,32,31,3,0,0
3260,Babar Azam,Pakistan,South Africa,"MA Chidambaram Stadium, Chennai",spin,T20,56.2,88.9,right,4,0,84,0,1,0,0,0
3261,Hashmatullah Shahidi,Afghanistan,Pakistan,"MA Chidambaram Stadium, Chennai",spin,ODI,35.6,72.4,left,3,0,80,6,12,0,0,0
3262,Ben Stokes,England,India,"M. Chinnaswamy Stadium, Bangalore",batting,T20,40.1,95.8,left,5,0,92,8,7,0,0,0
3263,Charith Asalanka,Sri Lanka,Afghanistan,"MA Chidambaram Stadium, Chennai",spin,ODI,35.2,92.1,left,5,0,70,36,41,3,1,0
3264,Saud Shakeel,Pakistan,West Indies,"R. Premadasa Stadium, Colombo",spin,ODI,46.3,82.4,left,6,0,68,21,19,1,0,0
3265,Shai Hope,West Indies,England,"Lord's, London",pace,T20,40.2,78.6,right,1,0,85,8,8,0,0,0
3266,Nicholas Pooran,West Indies,Australia,Dubai International Stadium,spin,ODI,30.5,105.3,left,6,0,90,24,26,1,0,0
3267,Rassie van der Dussen,South Africa,West Indies,Dubai International Stadium,spin,T20,48.2,84.5,right,6,0,68,12,22,1,0,0
3268,Aiden Markram,South Africa,West Indies,"MA Chidambaram Stadium, Chennai",spin,T20,38.9,87.1,right,3,0,68,7,7,0,0,0
3269,Kane Williamson,New Zealand,Sri Lanka,"Lord's, London",pace,ODI,48.5,81.3,right,3,0,72,26,25,1,0,0
3270,Pathum Nissanka,Sri Lanka,South Africa,"Shere Bangla Stadium, Dhaka",spin,ODI,39.4,85.6,right,1,0,84,39,38,3,0,0
3271,Dhananjaya de Silva,Sri Lanka,Australia,"MA Chidambaram Stadium, Chennai",spin,ODI,37.1,86.5,right,6,0,90,36,34,2,0,0
3272,David Warner,Australia,England,"MA Chidambaram Stadium, Chennai",spin,T20,45.3,97.1,left,2,0,85,29,31,2,0,0
3273,KL Rahul,India,Pakistan,"Gaddafi Stadium, Lahore",spin,ODI,47.5,87.3,right,4,0,80,112,126,9,3,0
3274,Travis Head,Australia,Bangladesh,"Lord's, London",pace,T20,44.9,101.3,left,6,0,65,24,22,2,0,0
3275,Kusal Mendis,Sri Lanka,New Zealand,Sydney Cricket Ground,balanced,ODI,33.8,89.2,right,4,0,83,62,64,4,1,1
3276,Ibrahim Zadran,Afghanistan,Sri Lanka,"Kensington Oval, Barbados",batting,T20,41.2,82.3,right,2,0,72,4,8,0,0,0
3277,Marnus Labuschagne,Australia,Pakistan,"Shere Bangla Stadium, Dhaka",spin,T20,53.1,84.2,right,3,0,80,101,163,7,3,0
3278,Shakib Al Hasan,Bangladesh,New Zealand,"Lord's, London",pace,T20,37.8,82.1,left,5,0,83,0,1,0,0,0
3279,Brandon King,West Indies,Australia,"R. Premadasa Stadium, Colombo",spin,T20,35.8,91.2,right,1,0,90,8,7,0,0,0
3280,Harry Brook,England,Pakistan,"Wankhede Stadium, Mumbai",batting,T20,48.7,103.2,right,5,0,80,13,11,0,0,0
3281,Shubman Gill,India,South Africa,Dubai International Stadium,spin,T20,52.3,98.1,right,1,0,84,3,2,0,0,0
3282,Brandon King,West Indies,Afghanistan,"Shere Bangla Stadium, Dhaka",spin,ODI,35.8,91.2,right,1,0,70,24,31,2,0,0
3283,David Miller,South Africa,England,"Eden Gardens, Kolkata",balanced,T20,36.8,101.4,left,6,0,85,29,28,3,0,0
3284,Mohammad Rizwan,Pakistan,Australia,"Hagley Oval, Christchurch",pace,T20,44.8,81.2,right,5,0,90,0,1,0,0,0
3285,Imam-ul-Haq,Pakistan,New Zealand,"R. Premadasa Stadium, Colombo",spin,T20,49.5,79.1,left,2,0,83,8,10,0,0,1
3286,Jos Buttler,England,West Indies,"Shere Bangla Stadium, Dhaka",spin,ODI,39.8,118.2,right,6,0,68,17,15,1,0,0
3287,Azmatullah Omarzai,Afghanistan,England,"Hagley Oval, Christchurch",pace,ODI,32.4,96.8,right,6,0,85,55,46,4,1,1
3288,Shreyas Iyer,India,Bangladesh,"M. Chinnaswamy Stadium, Bangalore",batting,T20,44.2,96.7,right,5,1,65,69,125,5,1,1
3289,Shimron Hetmyer,West Indies,England,"Wankhede Stadium, Mumbai",batting,T20,31.2,98.7,left,5,0,85,25,17,2,0,1
3290,Mohammad Rizwan,Pakistan,South Africa,"M. Chinnaswamy Stadium, Bangalore",batting,T20,44.8,81.2,right,5,0,84,0,1,0,0,0
3291,Heinrich Klaasen,South Africa,Sri Lanka,Sydney Cricket Ground,balanced,T20,41.5,112.7,right,6,0,72,3,2,0,0,0
3292,Saud Shakeel,Pakistan,Afghanistan,Melbourne Cricket Ground,pace,T20,46.3,82.4,left,5,0,70,49,57,4,0,0
3293,Imam-ul-Haq,Pakistan,Australia,"Shere Bangla Stadium, Dhaka",spin,T20,49.5,79.1,left,1,0,90,19,24,1,0,0
3294,Mushfiqur Rahim,Bangladesh,England,"M. Chinnaswamy Stadium, Bangalore",batting,T20,36.5,78.9,right,6,0,85,0,1,0,0,0
3295,Nicholas Pooran,West Indies,South Africa,"MA Chidambaram Stadium, Chennai",spin,T20,30.5,105.3,left,6,0,84,22,26,1,0,0
3296,Devon Conway,New Zealand,Australia,Dubai International Stadium,spin,ODI,45.2,85.7,left,2,0,90,17,17,1,0,1
3297,Dhananjaya de Silva,Sri Lanka,India,Dubai International Stadium,spin,T20,37.1,86.5,right,6,0,92,20,29,1,0,0
3298,Heinrich Klaasen,South Africa,New Zealand,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,41.5,112.7,right,6,0,83,9,6,0,0,1
3299,Imam-ul-Haq,Pakistan,Afghanistan,"Gaddafi Stadium, Lahore",spin,ODI,49.5,79.1,left,2,1,70,20,23,1,0,0
3300,Rohit Sharma,India,Pakistan,Dubai International Stadium,spin,ODI,49.7,91.5,right,2,0,80,1,1,0,0,1
3301,Tom Latham,New Zealand,Australia,"Hagley Oval, Christchurch",pace,T20,39.8,78.4,left,2,1,90,17,25,1,0,0
3302,KL Rahul,India,West Indies,Melbourne Cricket Ground,pace,T20,47.5,87.3,right,4,0,68,27,31,2,0,0
3303,Najibullah Zadran,Afghanistan,Sri Lanka,"R. Premadasa Stadium, Colombo",spin,ODI,28.9,108.7,left,5,0,72,28,26,2,0,0
3304,Steve Smith,Australia,Sri Lanka,"R. Premadasa Stadium, Colombo",spin,ODI,56.8,86.4,right,4,0,72,51,46,5,1,0
3305,Harry Brook,England,West Indies,"The Oval, London",balanced,T20,48.7,103.2,right,5,1,68,3,2,0,0,0
3306,Mushfiqur Rahim,Bangladesh,England,"R. Premadasa Stadium, Colombo",spin,T20,36.5,78.9,right,6,0,85,9,11,0,0,0
3307,Dhananjaya de Silva,Sri Lanka,West Indies,"Eden Gardens, Kolkata",balanced,ODI,37.1,86.5,right,5,0,68,51,68,5,1,0
3308,Mohammad Rizwan,Pakistan,Australia,"The Oval, London",balanced,ODI,44.8,81.2,right,5,0,90,12,17,1,0,0
3309,Najibullah Zadran,Afghanistan,South Africa,"M. Chinnaswamy Stadium, Bangalore",batting,T20,28.9,108.7,left,5,0,84,23,21,2,0,0
3310,Charith Asalanka,Sri Lanka,Pakistan,"R. Premadasa Stadium, Colombo",spin,ODI,35.2,92.1,left,5,1,80,66,90,4,0,0
3311,Mitchell Marsh,Australia,South Africa,Melbourne Cricket Ground,pace,T20,38.5,92.6,right,5,1,84,28,35,2,0,0
3312,Fakhar Zaman,Pakistan,India,"Eden Gardens, Kolkata",balanced,T20,42.1,94.3,left,1,0,92,0,1,0,0,1
3313,Shimron Hetmyer,West Indies,Sri Lanka,"R. Premadasa Stadium, Colombo",spin,ODI,31.2,98.7,left,6,0,72,7,10,0,0,0
3314,Pathum Nissanka,Sri Lanka,South Africa,"R. Premadasa Stadium, Colombo",spin,ODI,39.4,85.6,right,1,1,84,10,12,0,0,0
3315,Mushfiqur Rahim,Bangladesh,Pakistan,Dubai International Stadium,spin,T20,36.5,78.9,right,6,0,80,7,8,0,0,0
3316,Tom Latham,New Zealand,West Indies,"Lord's, London",pace,T20,39.8,78.4,left,2,0,68,21,25,1,0,0
3317,Dhananjaya de Silva,Sri Lanka,West Indies,Dubai International Stadium,spin,T20,37.1,86.5,right,5,0,68,8,9,0,0,0
3318,Azmatullah Omarzai,Afghanistan,West Indies,"Kensington Oval, Barbados",batting,ODI,32.4,96.8,right,6,0,68,0,1,0,0,0
3319,Marnus Labuschagne,Australia,South Africa,"R. Premadasa Stadium, Colombo",spin,T20,53.1,84.2,right,3,0,84,37,35,3,1,0
3320,Brandon King,West Indies,South Africa,"Kensington Oval, Barbados",batting,T20,35.8,91.2,right,1,1,84,37,49,3,1,0
3321,Saud Shakeel,Pakistan,West Indies,"MA Chidambaram Stadium, Chennai",spin,T20,46.3,82.4,left,6,0,68,10,14,0,0,0
3322,Jonny Bairstow,England,South Africa,"MA Chidambaram Stadium, Chennai",spin,T20,42.3,104.5,right,6,0,84,0,1,0,0,0
3323,Shubman Gill,India,Bangladesh,"The Oval, London",balanced,ODI,52.3,98.1,right,1,0,65,7,9,0,0,0
3324,Jos Buttler,England,India,"Hagley Oval, Christchurch",pace,ODI,39.8,118.2,right,7,0,92,12,10,1,0,1
3325,Rahmanullah Gurbaz,Afghanistan,Australia,"M. Chinnaswamy Stadium, Bangalore",batting,T20,38.1,102.5,right,2,0,90,0,1,0,0,0
3326,Nicholas Pooran,West Indies,Pakistan,"Hagley Oval, Christchurch",pace,ODI,30.5,105.3,left,5,0,80,29,27,2,0,0
3327,Tom Latham,New Zealand,India,"MA Chidambaram Stadium, Chennai",spin,ODI,39.8,78.4,left,1,0,92,22,23,1,0,1
3328,Rahmanullah Gurbaz,Afghanistan,England,"Gaddafi Stadium, Lahore",spin,T20,38.1,102.5,right,1,0,85,15,13,1,0,0
3329,Dhananjaya de Silva,Sri Lanka,England,"Newlands, Cape Town",pace,T20,37.1,86.5,right,6,0,85,20,22,1,0,0
3330,Shakib Al Hasan,Bangladesh,New Zealand,"MA Chidambaram Stadium, Chennai",spin,T20,37.8,82.1,left,5,0,83,10,15,0,0,0
3331,Rassie van der Dussen,South Africa,India,"MA Chidambaram Stadium, Chennai",spin,T20,48.2,84.5,right,5,0,92,67,87,4,1,0
3332,Mushfiqur Rahim,Bangladesh,West Indies,"Hagley Oval, Christchurch",pace,ODI,36.5,78.9,right,5,0,68,43,55,4,0,0
3333,Charith Asalanka,Sri Lanka,England,"M. Chinnaswamy Stadium, Bangalore",batting,T20,35.2,92.1,left,6,0,85,1,1,0,0,0
3334,Joe Root,England,India,Dubai International Stadium,spin,ODI,51.2,87.5,right,4,0,92,95,133,6,1,0
3335,Dhananjaya de Silva,Sri Lanka,Bangladesh,"Lord's, London",pace,ODI,37.1,86.5,right,6,0,65,5,6,0,0,0
3336,David Warner,Australia,New Zealand,"MA Chidambaram Stadium, Chennai",spin,T20,45.3,97.1,left,2,0,83,0,1,0,0,0
3337,Shubman Gill,India,New Zealand,"Wankhede Stadium, Mumbai",batting,T20,52.3,98.1,right,2,1,83,25,26,1,0,0
3338,Dhananjaya de Silva,Sri Lanka,Australia,"R. Premadasa Stadium, Colombo",spin,T20,37.1,86.5,right,6,1,90,55,48,4,1,0
3339,KL Rahul,India,Australia,"Lord's, London",pace,T20,47.5,87.3,right,4,0,90,13,16,1,0,0
3340,Tom Latham,New Zealand,Pakistan,Dubai International Stadium,spin,T20,39.8,78.4,left,1,0,80,5,6,0,0,0
3341,Babar Azam,Pakistan,England,"Eden Gardens, Kolkata",balanced,T20,56.2,88.9,right,4,0,85,12,13,1,0,0
3342,Rassie van der Dussen,South Africa,Pakistan,"The Oval, London",balanced,T20,48.2,84.5,right,5,0,80,19,17,1,0,0
3343,Fakhar Zaman,Pakistan,Afghanistan,"R. Premadasa Stadium, Colombo",spin,ODI,42.1,94.3,left,2,0,70,58,87,5,1,0
3344,Kane Williamson,New Zealand,India,"Newlands, Cape Town",pace,ODI,48.5,81.3,right,3,0,92,2,2,0,0,1
3345,Saud Shakeel,Pakistan,Australia,"Wankhede Stadium, Mumbai",batting,ODI,46.3,82.4,left,6,0,90,24,36,2,0,0
3346,Mohammad Rizwan,Pakistan,Australia,"The Oval, London",balanced,T20,44.8,81.2,right,5,0,90,17,19,1,0,0
3347,Virat Kohli,India,South Africa,"Wankhede Stadium, Mumbai",batting,T20,59.1,93.2,right,3,1,84,27,28,2,0,0
3348,Jos Buttler,England,Afghanistan,"MA Chidambaram Stadium, Chennai",spin,T20,39.8,118.2,right,7,0,70,5,3,0,0,0
3349,Rassie van der Dussen,South Africa,India,"Eden Gardens, Kolkata",balanced,ODI,48.2,84.5,right,6,0,92,24,23,2,0,0
3350,Litton Das,Bangladesh,South Africa,Dubai International Stadium,spin,T20,34.2,88.4,right,1,0,84,18,17,1,0,0
3351,Mahmudullah,Bangladesh,New Zealand,"Newlands, Cape Town",pace,T20,33.9,76.8,right,6,0,83,5,5,0,0,0
3352,Charith Asalanka,Sri Lanka,Pakistan,Dubai International Stadium,spin,ODI,35.2,92.1,left,5,0,80,19,20,1,0,0
3353,Kusal Mendis,Sri Lanka,West Indies,"The Oval, London",balanced,ODI,33.8,89.2,right,3,0,68,24,29,2,0,0
3354,Shimron Hetmyer,West Indies,Sri Lanka,"Hagley Oval, Christchurch",pace,ODI,31.2,98.7,left,6,0,72,46,55,4,0,0
3355,Imam-ul-Haq,Pakistan,Bangladesh,"Newlands, Cape Town",pace,ODI,49.5,79.1,left,2,0,65,0,1,0,0,0
3356,Rassie van der Dussen,South Africa,Pakistan,"MA Chidambaram Stadium, Chennai",spin,T20,48.2,84.5,right,5,0,80,16,16,1,0,0
3357,Daryl Mitchell,New Zealand,India,"MA Chidambaram Stadium, Chennai",spin,ODI,43.1,93.5,right,6,0,92,3,2,0,0,0
3358,Sadeera Samarawickrama,Sri Lanka,Afghanistan,"The Oval, London",balanced,T20,31.5,84.3,right,6,0,70,35,44,3,0,0
3359,David Miller,South Africa,Bangladesh,"Wankhede Stadium, Mumbai",batting,T20,36.8,101.4,left,6,0,65,15,16,1,0,0
3360,Joe Root,England,Bangladesh,"The Oval, London",balanced,T20,51.2,87.5,right,3,1,65,3,2,0,0,0
3361,Shubman Gill,India,West Indies,"Eden Gardens, Kolkata",balanced,T20,52.3,98.1,right,1,1,68,11,9,0,0,0
3362,Kane Williamson,New Zealand,England,"Kensington Oval, Barbados",batting,T20,48.5,81.3,right,4,0,85,7,8,0,0,0
3363,Ben Stokes,England,Afghanistan,Dubai International Stadium,spin,T20,40.1,95.8,left,6,0,70,7,8,0,0,0
3364,Rohit Sharma,India,Sri Lanka,Dubai International Stadium,spin,ODI,49.7,91.5,right,2,0,72,103,142,11,2,0
3365,Rohit Sharma,India,Australia,"Gaddafi Stadium, Lahore",spin,ODI,49.7,91.5,right,1,0,90,17,17,1,0,0
3366,David Miller,South Africa,Australia,"Newlands, Cape Town",pace,T20,36.8,101.4,left,6,1,90,0,1,0,0,0
3367,Marnus Labuschagne,Australia,Pakistan,Dubai International Stadium,spin,T20,53.1,84.2,right,3,0,80,19,21,1,0,0
3368,Kane Williamson,New Zealand,West Indies,"Wankhede Stadium, Mumbai",batting,T20,48.5,81.3,right,4,0,68,13,14,1,0,0
3369,Kusal Mendis,Sri Lanka,India,"M. Chinnaswamy Stadium, Bangalore",batting,T20,33.8,89.2,right,4,0,92,18,21,1,0,1
3370,Saud Shakeel,Pakistan,England,Melbourne Cricket Ground,pace,ODI,46.3,82.4,left,5,0,85,2,3,0,0,0
3371,Harry Brook,England,West Indies,"Hagley Oval, Christchurch",pace,ODI,48.7,103.2,right,6,0,68,0,1,0,0,0
