innings_id,bowler,team,opponent,venue,pitch_type,match_format,bowling_avg,bowling_sr,bowling_econ,bowling_type,is_home,opponent_strength,overs_bowled,runs_conceded,wickets_taken,maidens,dot_balls
3125,Shadab Khan,Pakistan,South Africa,"Shere Bangla Stadium, Dhaka",spin,ODI,30.8,36.4,5.2,spin,0,84,8,27,4,0,27
3126,Matt Henry,New Zealand,Australia,"MA Chidambaram Stadium, Chennai",spin,ODI,26.2,28.8,5.0,fast,0,90,8,35,4,0,24
3127,Haris Rauf,Pakistan,Afghanistan,"Lord's, London",pace,ODI,27.3,30.1,5.6,fast,0,70,5,35,3,0,9
3128,Shakib Al Hasan,Bangladesh,Pakistan,"Wankhede Stadium, Mumbai",batting,ODI,33.8,40.2,4.6,spin,0,80,9,49,4,0,23
3129,Mohammad Nawaz,Pakistan,England,"Gaddafi Stadium, Lahore",spin,ODI,35.2,41.5,5.0,spin,1,85,8,32,6,3,19
3130,Akeal Hosein,West Indies,India,Melbourne Cricket Ground,pace,T20,29.8,34.1,4.8,spin,0,92,4,20,1,0,10
3131,Jason Holder,West Indies,South Africa,"Gaddafi Stadium, Lahore",spin,ODI,31.2,37.5,5.0,fast,0,84,10,41,4,1,29
3132,Wanindu Hasaranga,Sri Lanka,South Africa,Melbourne Cricket Ground,pace,T20,24.8,28.2,5.0,spin,0,84,3,10,2,0,5
3133,Taskin Ahmed,Bangladesh,South Africa,"Hagley Oval, Christchurch",pace,T20,30.5,35.8,5.4,fast,0,84,3,24,3,0,8
3134,Chris Woakes,England,India,"Kensington Oval, Barbados",batting,T20,30.2,35.1,5.1,fast,0,92,2,15,1,0,4
3135,Jason Holder,West Indies,Pakistan,"Shere Bangla Stadium, Dhaka",spin,T20,31.2,37.5,5.0,fast,0,80,2,16,0,0,5
3136,Lockie Ferguson,New Zealand,India,"The Oval, London",balanced,ODI,24.5,26.4,5.3,fast,0,92,9,44,4,1,19
3137,Trent Boult,New Zealand,Australia,"Gaddafi Stadium, Lahore",spin,T20,25.6,29.1,5.1,fast,0,90,4,17,2,0,7
3138,Mitchell Santner,New Zealand,Australia,"The Oval, London",balanced,ODI,35.1,42.3,4.7,spin,0,90,9,42,4,3,23
3139,Fazalhaq Farooqi,Afghanistan,New Zealand,"Newlands, Cape Town",pace,ODI,24.2,26.8,5.1,fast,0,83,10,52,5,1,19
3140,Taskin Ahmed,Bangladesh,India,Sydney Cricket Ground,balanced,T20,30.5,35.8,5.4,fast,0,92,4,34,1,0,6
3141,Dunith Wellalage,Sri Lanka,Pakistan,"Shere Bangla Stadium, Dhaka",spin,ODI,30.2,35.4,4.9,spin,0,80,10,41,5,2,28
3142,Taskin Ahmed,Bangladesh,South Africa,Dubai International Stadium,spin,ODI,30.5,35.8,5.4,fast,0,84,7,34,2,0,16
3143,Pat Cummins,Australia,New Zealand,"Kensington Oval, Barbados",batting,T20,25.7,29.8,5.0,fast,0,83,4,27,0,0,6
3144,Kagiso Rabada,South Africa,Pakistan,"Eden Gardens, Kolkata",balanced,T20,25.4,28.6,5.2,fast,0,80,3,15,3,0,8
3145,Pat Cummins,Australia,New Zealand,"The Oval, London",balanced,ODI,25.7,29.8,5.0,fast,0,83,6,43,3,0,13
3146,Jasprit Bumrah,India,Afghanistan,"Wankhede Stadium, Mumbai",batting,ODI,24.3,30.2,4.5,fast,1,70,9,51,5,3,24
3147,Shoriful Islam,Bangladesh,Sri Lanka,"Lord's, London",pace,ODI,31.4,36.2,5.5,fast,0,72,8,24,4,1,25
3148,Adil Rashid,England,India,"Hagley Oval, Christchurch",pace,T20,33.5,38.7,5.4,spin,0,92,4,20,1,0,7
3149,Reece Topley,England,West Indies,"Shere Bangla Stadium, Dhaka",spin,T20,26.7,29.8,5.2,fast,0,68,2,22,2,0,3
3150,Fazalhaq Farooqi,Afghanistan,Bangladesh,Sydney Cricket Ground,balanced,ODI,24.2,26.8,5.1,fast,0,65,7,37,5,2,13
3151,Naseem Shah,Pakistan,West Indies,"Lord's, London",pace,ODI,28.5,32.1,5.3,fast,0,68,10,51,6,0,21
3152,Haris Rauf,Pakistan,Bangladesh,"Newlands, Cape Town",pace,ODI,27.3,30.1,5.6,fast,0,65,7,39,4,1,18
3153,Moeen Ali,England,Pakistan,"Lord's, London",pace,ODI,36.8,43.2,5.3,spin,1,80,6,39,2,0,17
3154,Jasprit Bumrah,India,Afghanistan,Dubai International Stadium,spin,ODI,24.3,30.2,4.5,fast,0,70,8,24,3,0,24
3155,Jasprit Bumrah,India,West Indies,"Lord's, London",pace,ODI,24.3,30.2,4.5,fast,0,68,9,22,5,0,37
3156,Shakib Al Hasan,Bangladesh,West Indies,"Eden Gardens, Kolkata",balanced,T20,33.8,40.2,4.6,spin,0,68,4,25,2,0,8
3157,Mohammed Siraj,India,Pakistan,Sydney Cricket Ground,balanced,T20,28.4,31.9,5.4,fast,0,80,2,12,0,0,2
3158,Naseem Shah,Pakistan,Australia,"Shere Bangla Stadium, Dhaka",spin,T20,28.5,32.1,5.3,fast,0,90,4,22,1,0,9
3159,Glenn Maxwell,Australia,Pakistan,"Lord's, London",pace,ODI,42.1,52.3,5.5,spin,0,80,8,55,1,0,18
3160,Dilshan Madushanka,Sri Lanka,Afghanistan,"The Oval, London",balanced,ODI,28.3,32.5,5.3,fast,0,70,7,45,3,1,15
3161,Mehidy Hasan Miraz,Bangladesh,England,"Lord's, London",pace,ODI,32.1,38.5,4.7,spin,0,85,8,29,2,0,26
3162,Mohammad Nawaz,Pakistan,South Africa,"Newlands, Cape Town",pace,ODI,35.2,41.5,5.0,spin,0,84,9,46,6,0,20
3163,Dilshan Madushanka,Sri Lanka,India,"Lord's, London",pace,T20,28.3,32.5,5.3,fast,0,92,4,20,1,0,9
3164,Naseem Shah,Pakistan,Sri Lanka,"Hagley Oval, Christchurch",pace,T20,28.5,32.1,5.3,fast,0,72,2,5,1,0,5
3165,Glenn Maxwell,Australia,Bangladesh,"Kensington Oval, Barbados",batting,T20,42.1,52.3,5.5,spin,0,65,4,16,2,0,12
3166,Mehidy Hasan Miraz,Bangladesh,West Indies,Sydney Cricket Ground,balanced,T20,32.1,38.5,4.7,spin,0,68,4,28,4,0,7
3167,Haris Rauf,Pakistan,Sri Lanka,Sydney Cricket Ground,balanced,T20,27.3,30.1,5.6,fast,0,72,4,27,1,0,9
3168,Jayden Seales,West Indies,Australia,"Hagley Oval, Christchurch",pace,ODI,30.1,35.2,5.4,fast,0,90,8,29,3,1,22
3169,Jasprit Bumrah,India,New Zealand,"R. Premadasa Stadium, Colombo",spin,ODI,24.3,30.2,4.5,fast,0,83,10,36,6,1,33
3170,Trent Boult,New Zealand,Bangladesh,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,25.6,29.1,5.1,fast,0,65,9,48,7,1,20
3171,Shoriful Islam,Bangladesh,India,"Eden Gardens, Kolkata",balanced,ODI,31.4,36.2,5.5,fast,0,92,10,45,5,0,27
3172,Jasprit Bumrah,India,Sri Lanka,"Newlands, Cape Town",pace,ODI,24.3,30.2,4.5,fast,0,72,6,19,5,0,21
3173,Akeal Hosein,West Indies,England,Sydney Cricket Ground,balanced,T20,29.8,34.1,4.8,spin,0,85,3,22,2,0,4
3174,Mitchell Santner,New Zealand,West Indies,"Newlands, Cape Town",pace,T20,35.1,42.3,4.7,spin,0,68,4,23,1,0,11
3175,Shakib Al Hasan,Bangladesh,Afghanistan,"The Oval, London",balanced,ODI,33.8,40.2,4.6,spin,0,70,9,41,4,1,32
3176,Dunith Wellalage,Sri Lanka,South Africa,"Newlands, Cape Town",pace,ODI,30.2,35.4,4.9,spin,0,84,7,38,4,2,17
3177,Kagiso Rabada,South Africa,Pakistan,"Lord's, London",pace,T20,25.4,28.6,5.2,fast,0,80,4,29,3,0,7
3178,Jason Holder,West Indies,India,"Lord's, London",pace,T20,31.2,37.5,5.0,fast,0,92,3,13,1,0,6
3179,Akeal Hosein,West Indies,New Zealand,"Newlands, Cape Town",pace,T20,29.8,34.1,4.8,spin,0,83,3,11,1,0,6
3180,Mohammed Shami,India,South Africa,"Kensington Oval, Barbados",batting,T20,26.1,28.7,5.2,fast,0,84,3,35,1,0,4
3181,Shadab Khan,Pakistan,India,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,30.8,36.4,5.2,spin,0,92,9,62,2,3,20
3182,Dunith Wellalage,Sri Lanka,Bangladesh,Melbourne Cricket Ground,pace,T20,30.2,35.4,4.9,spin,0,65,3,16,1,0,7
3183,Maheesh Theekshana,Sri Lanka,New Zealand,"Shere Bangla Stadium, Dhaka",spin,ODI,26.5,30.1,4.8,spin,0,83,9,47,6,1,22
3184,Noor Ahmad,Afghanistan,Sri Lanka,Melbourne Cricket Ground,pace,T20,27.5,31.8,4.7,spin,0,72,4,28,3,0,9
3185,Dushmantha Chameera,Sri Lanka,Afghanistan,"Gaddafi Stadium, Lahore",spin,T20,29.1,33.8,5.5,fast,0,70,4,19,0,0,8
3186,Jasprit Bumrah,India,New Zealand,"Lord's, London",pace,T20,24.3,30.2,4.5,fast,0,83,3,19,1,0,7
3187,Lockie Ferguson,New Zealand,India,"Gaddafi Stadium, Lahore",spin,T20,24.5,26.4,5.3,fast,0,92,4,20,0,0,8
3188,Anrich Nortje,South Africa,Sri Lanka,"Eden Gardens, Kolkata",balanced,T20,24.8,26.9,5.5,fast,0,72,4,12,3,0,12
3189,Lockie Ferguson,New Zealand,Bangladesh,Sydney Cricket Ground,balanced,ODI,24.5,26.4,5.3,fast,0,65,6,17,4,0,18
3190,Chris Woakes,England,Afghanistan,"Lord's, London",pace,ODI,30.2,35.1,5.1,fast,1,70,7,25,3,0,19
3191,Pat Cummins,Australia,England,"R. Premadasa Stadium, Colombo",spin,ODI,25.7,29.8,5.0,fast,0,85,10,31,4,0,28
3192,Taskin Ahmed,Bangladesh,India,Melbourne Cricket Ground,pace,T20,30.5,35.8,5.4,fast,0,92,2,5,2,0,3
3193,Akeal Hosein,West Indies,England,"M. Chinnaswamy Stadium, Bangalore",batting,T20,29.8,34.1,4.8,spin,0,85,3,15,0,0,8
3194,Trent Boult,New Zealand,West Indies,"MA Chidambaram Stadium, Chennai",spin,T20,25.6,29.1,5.1,fast,0,68,4,34,2,0,6
3195,Noor Ahmad,Afghanistan,India,"MA Chidambaram Stadium, Chennai",spin,ODI,27.5,31.8,4.7,spin,0,92,8,34,2,1,24
3196,Noor Ahmad,Afghanistan,Australia,Sydney Cricket Ground,balanced,T20,27.5,31.8,4.7,spin,0,90,4,17,3,0,10
3197,Kuldeep Yadav,India,West Indies,Melbourne Cricket Ground,pace,T20,27.8,33.5,5.1,spin,0,68,3,20,2,0,5
3198,Mujeeb Ur Rahman,Afghanistan,England,"MA Chidambaram Stadium, Chennai",spin,T20,25.1,29.5,4.5,spin,0,85,3,15,3,0,6
3199,Dilshan Madushanka,Sri Lanka,New Zealand,Sydney Cricket Ground,balanced,ODI,28.3,32.5,5.3,fast,0,83,8,51,2,0,16
3200,Jasprit Bumrah,India,Sri Lanka,"Lord's, London",pace,ODI,24.3,30.2,4.5,fast,0,72,8,33,5,0,23
3201,Mehidy Hasan Miraz,Bangladesh,South Africa,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,32.1,38.5,4.7,spin,0,84,5,18,3,0,12
3202,Trent Boult,New Zealand,Bangladesh,"Shere Bangla Stadium, Dhaka",spin,ODI,25.6,29.1,5.1,fast,0,65,10,75,6,0,23
3203,Naseem Shah,Pakistan,New Zealand,"R. Premadasa Stadium, Colombo",spin,ODI,28.5,32.1,5.3,fast,0,83,10,14,6,1,39
3204,Naseem Shah,Pakistan,India,Melbourne Cricket Ground,pace,T20,28.5,32.1,5.3,fast,0,92,4,22,3,0,6
3205,Dilshan Madushanka,Sri Lanka,England,"Lord's, London",pace,ODI,28.3,32.5,5.3,fast,0,85,10,33,4,0,32
3206,Trent Boult,New Zealand,England,Melbourne Cricket Ground,pace,ODI,25.6,29.1,5.1,fast,0,85,9,45,6,0,22
3207,Reece Topley,England,Afghanistan,"The Oval, London",balanced,T20,26.7,29.8,5.2,fast,1,70,4,32,3,0,8
3208,Mitchell Starc,Australia,Bangladesh,"R. Premadasa Stadium, Colombo",spin,ODI,24.8,27.3,5.3,fast,0,65,10,61,7,3,23
3209,Pat Cummins,Australia,England,"R. Premadasa Stadium, Colombo",spin,T20,25.7,29.8,5.0,fast,0,85,3,20,0,0,5
3210,Keshav Maharaj,South Africa,Sri Lanka,"Wankhede Stadium, Mumbai",batting,T20,31.5,38.2,4.8,spin,0,72,2,5,2,0,3
3211,Shakib Al Hasan,Bangladesh,Afghanistan,Sydney Cricket Ground,balanced,ODI,33.8,40.2,4.6,spin,0,70,8,64,5,0,20
3212,Fazalhaq Farooqi,Afghanistan,Sri Lanka,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,24.2,26.8,5.1,fast,0,72,5,35,2,0,15
3213,Mehidy Hasan Miraz,Bangladesh,West Indies,Melbourne Cricket Ground,pace,ODI,32.1,38.5,4.7,spin,0,68,8,28,3,0,21
3214,Mohammed Siraj,India,West Indies,"Kensington Oval, Barbados",batting,ODI,28.4,31.9,5.4,fast,0,68,6,32,1,0,13
3215,Dunith Wellalage,Sri Lanka,Australia,Dubai International Stadium,spin,T20,30.2,35.4,4.9,spin,0,90,4,10,3,0,9
3216,Tim Southee,New Zealand,West Indies,"The Oval, London",balanced,ODI,29.8,33.5,5.4,fast,0,68,8,43,7,2,20
3217,Mustafizur Rahman,Bangladesh,Australia,"Kensington Oval, Barbados",batting,T20,28.7,33.1,5.0,fast,0,90,3,19,0,0,5
3218,Taskin Ahmed,Bangladesh,New Zealand,"R. Premadasa Stadium, Colombo",spin,T20,30.5,35.8,5.4,fast,0,83,3,7,1,0,8
3219,Trent Boult,New Zealand,Afghanistan,Melbourne Cricket Ground,pace,ODI,25.6,29.1,5.1,fast,0,70,6,27,5,0,14
3220,Lungi Ngidi,South Africa,Afghanistan,"Hagley Oval, Christchurch",pace,ODI,26.3,29.7,5.4,fast,0,70,10,66,7,0,22
3221,Maheesh Theekshana,Sri Lanka,New Zealand,"R. Premadasa Stadium, Colombo",spin,ODI,26.5,30.1,4.8,spin,1,83,10,60,7,1,26
3222,Mitchell Santner,New Zealand,Pakistan,"Kensington Oval, Barbados",batting,ODI,35.1,42.3,4.7,spin,0,80,7,32,1,0,15
3223,Marco Jansen,South Africa,Afghanistan,"Shere Bangla Stadium, Dhaka",spin,ODI,27.1,31.4,5.0,fast,0,70,10,50,7,0,33
3224,Marco Jansen,South Africa,Australia,"Eden Gardens, Kolkata",balanced,T20,27.1,31.4,5.0,fast,0,90,4,29,3,0,9
3225,Lungi Ngidi,South Africa,Australia,Melbourne Cricket Ground,pace,ODI,26.3,29.7,5.4,fast,0,90,6,19,3,0,17
3226,Pat Cummins,Australia,Pakistan,Dubai International Stadium,spin,ODI,25.7,29.8,5.0,fast,0,80,8,41,1,0,21
3227,Adam Zampa,Australia,England,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,29.3,35.2,5.1,spin,0,85,7,39,1,1,17
3228,Dilshan Madushanka,Sri Lanka,West Indies,"Hagley Oval, Christchurch",pace,T20,28.3,32.5,5.3,fast,0,68,4,26,4,0,8
3229,Mark Wood,England,Australia,"R. Premadasa Stadium, Colombo",spin,T20,28.9,31.2,5.6,fast,0,90,4,27,2,0,9
3230,Ravindra Jadeja,India,Bangladesh,"Newlands, Cape Town",pace,ODI,32.5,42.1,4.8,spin,0,65,5,25,2,0,14
3231,Tim Southee,New Zealand,England,"The Oval, London",balanced,T20,29.8,33.5,5.4,fast,0,85,4,18,0,0,10
3232,Gudakesh Motie,West Indies,New Zealand,Melbourne Cricket Ground,pace,T20,28.5,32.6,4.5,spin,0,83,2,4,0,0,5
3233,Adam Zampa,Australia,Bangladesh,"Newlands, Cape Town",pace,T20,29.3,35.2,5.1,spin,0,65,2,9,1,0,4
3234,Haris Rauf,Pakistan,England,"The Oval, London",balanced,T20,27.3,30.1,5.6,fast,0,85,4,27,2,0,8
3235,Mohammad Nawaz,Pakistan,South Africa,"Kensington Oval, Barbados",batting,T20,35.2,41.5,5.0,spin,0,84,3,22,0,0,5
3236,Mustafizur Rahman,Bangladesh,Afghanistan,"M. Chinnaswamy Stadium, Bangalore",batting,T20,28.7,33.1,5.0,fast,0,70,4,28,0,0,5
3237,Maheesh Theekshana,Sri Lanka,Bangladesh,"Newlands, Cape Town",pace,T20,26.5,30.1,4.8,spin,0,65,4,31,2,0,9
3238,Chris Woakes,England,Pakistan,"Wankhede Stadium, Mumbai",batting,T20,30.2,35.1,5.1,fast,0,80,4,24,1,0,8
3239,Gudakesh Motie,West Indies,New Zealand,"Newlands, Cape Town",pace,ODI,28.5,32.6,4.5,spin,0,83,9,40,5,1,24
3240,Alzarri Joseph,West Indies,India,"Lord's, London",pace,T20,27.5,30.8,5.3,fast,0,92,4,23,4,0,11
3241,Jayden Seales,West Indies,England,"Gaddafi Stadium, Lahore",spin,ODI,30.1,35.2,5.4,fast,0,85,10,29,6,0,32
3242,Jayden Seales,West Indies,Afghanistan,"Eden Gardens, Kolkata",balanced,ODI,30.1,35.2,5.4,fast,0,70,10,53,2,0,21
3243,Kuldeep Yadav,India,Pakistan,"Kensington Oval, Barbados",batting,T20,27.8,33.5,5.1,spin,0,80,4,21,2,0,9
3244,Shaheen Afridi,Pakistan,Afghanistan,"The Oval, London",balanced,T20,24.1,27.5,5.1,fast,0,70,4,27,3,0,10
3245,Akeal Hosein,West Indies,Australia,Sydney Cricket Ground,balanced,ODI,29.8,34.1,4.8,spin,0,90,9,56,2,0,22
3246,Mohammed Shami,India,Australia,Melbourne Cricket Ground,pace,ODI,26.1,28.7,5.2,fast,0,90,9,40,5,0,26
3247,Kuldeep Yadav,India,Afghanistan,"Newlands, Cape Town",pace,T20,27.8,33.5,5.1,spin,0,70,4,34,2,0,9
3248,Dushmantha Chameera,Sri Lanka,Australia,"Newlands, Cape Town",pace,T20,29.1,33.8,5.5,fast,0,90,2,11,1,0,3
3249,Mohammad Nawaz,Pakistan,South Africa,"The Oval, London",balanced,ODI,35.2,41.5,5.0,spin,0,84,10,67,5,1,24
3250,Jayden Seales,West Indies,Pakistan,"Shere Bangla Stadium, Dhaka",spin,ODI,30.1,35.2,5.4,fast,0,80,8,30,5,1,20
3251,Shaheen Afridi,Pakistan,Bangladesh,"The Oval, London",balanced,ODI,24.1,27.5,5.1,fast,0,65,9,34,4,0,25
3252,Matt Henry,New Zealand,South Africa,"Gaddafi Stadium, Lahore",spin,T20,26.2,28.8,5.0,fast,0,84,2,16,2,0,4
3253,Ravindra Jadeja,India,New Zealand,"Gaddafi Stadium, Lahore",spin,ODI,32.5,42.1,4.8,spin,0,83,5,12,2,0,16
3254,Jayden Seales,West Indies,Sri Lanka,Dubai International Stadium,spin,ODI,30.1,35.2,5.4,fast,0,72,7,40,3,0,19
3255,Glenn Maxwell,Australia,India,"Eden Gardens, Kolkata",balanced,ODI,42.1,52.3,5.5,spin,0,92,9,37,4,1,28
3256,Gudakesh Motie,West Indies,South Africa,"The Oval, London",balanced,ODI,28.5,32.6,4.5,spin,0,84,8,30,4,1,24
3257,Mehidy Hasan Miraz,Bangladesh,Sri Lanka,"MA Chidambaram Stadium, Chennai",spin,ODI,32.1,38.5,4.7,spin,0,72,7,27,4,1,23
3258,Adil Rashid,England,Afghanistan,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,33.5,38.7,5.4,spin,0,70,9,57,5,0,21
3259,Anrich Nortje,South Africa,Afghanistan,"The Oval, London",balanced,T20,24.8,26.9,5.5,fast,0,70,4,32,0,0,8
3260,Kuldeep Yadav,India,West Indies,"Kensington Oval, Barbados",batting,ODI,27.8,33.5,5.1,spin,0,68,10,61,5,2,23
3261,Marco Jansen,South Africa,Sri Lanka,Dubai International Stadium,spin,ODI,27.1,31.4,5.0,fast,0,72,8,66,6,1,16
3262,Glenn Maxwell,Australia,India,"Kensington Oval, Barbados",batting,T20,42.1,52.3,5.5,spin,0,92,3,21,0,0,4
3263,Mitchell Santner,New Zealand,Afghanistan,"R. Premadasa Stadium, Colombo",spin,ODI,35.1,42.3,4.7,spin,0,70,9,44,6,3,27
3264,Taskin Ahmed,Bangladesh,West Indies,"Gaddafi Stadium, Lahore",spin,T20,30.5,35.8,5.4,fast,0,68,4,16,2,0,12
3265,Haris Rauf,Pakistan,West Indies,"R. Premadasa Stadium, Colombo",spin,T20,27.3,30.1,5.6,fast,0,68,3,11,2,0,5
3266,Kuldeep Yadav,India,Bangladesh,"Newlands, Cape Town",pace,T20,27.8,33.5,5.1,spin,0,65,3,0,2,0,9
3267,Mehidy Hasan Miraz,Bangladesh,Afghanistan,Melbourne Cricket Ground,pace,ODI,32.1,38.5,4.7,spin,0,70,10,76,3,0,22
3268,Naveen-ul-Haq,Afghanistan,West Indies,"The Oval, London",balanced,ODI,26.8,30.2,5.3,fast,0,68,10,38,3,0,32
3269,Pat Cummins,Australia,Bangladesh,"Gaddafi Stadium, Lahore",spin,ODI,25.7,29.8,5.0,fast,0,65,10,45,6,1,29
3270,Taskin Ahmed,Bangladesh,Australia,"Gaddafi Stadium, Lahore",spin,ODI,30.5,35.8,5.4,fast,0,90,8,49,4,0,16
3271,Ravindra Jadeja,India,New Zealand,"Wankhede Stadium, Mumbai",batting,ODI,32.5,42.1,4.8,spin,1,83,9,25,2,1,31
3272,Dilshan Madushanka,Sri Lanka,South Africa,"M. Chinnaswamy Stadium, Bangalore",batting,T20,28.3,32.5,5.3,fast,0,84,4,37,1,0,9
3273,Reece Topley,England,South Africa,"Hagley Oval, Christchurch",pace,T20,26.7,29.8,5.2,fast,0,84,4,31,3,0,7
3274,Haris Rauf,Pakistan,New Zealand,"Wankhede Stadium, Mumbai",batting,T20,27.3,30.1,5.6,fast,0,83,4,28,2,0,8
3275,Mohammed Shami,India,Afghanistan,"MA Chidambaram Stadium, Chennai",spin,T20,26.1,28.7,5.2,fast,1,70,4,25,2,0,8
3276,Shakib Al Hasan,Bangladesh,Australia,"Gaddafi Stadium, Lahore",spin,T20,33.8,40.2,4.6,spin,0,90,3,24,2,0,6
3277,Adil Rashid,England,Bangladesh,Sydney Cricket Ground,balanced,ODI,33.5,38.7,5.4,spin,0,65,5,35,2,0,10
3278,Dunith Wellalage,Sri Lanka,West Indies,"Wankhede Stadium, Mumbai",batting,T20,30.2,35.4,4.9,spin,0,68,4,25,2,0,8
3279,Kuldeep Yadav,India,New Zealand,"The Oval, London",balanced,ODI,27.8,33.5,5.1,spin,0,83,8,51,4,0,20
3280,Naseem Shah,Pakistan,India,Melbourne Cricket Ground,pace,ODI,28.5,32.1,5.3,fast,0,92,7,40,6,0,18
3281,Noor Ahmad,Afghanistan,New Zealand,"M. Chinnaswamy Stadium, Bangalore",batting,T20,27.5,31.8,4.7,spin,0,83,4,31,2,0,9
3282,Gudakesh Motie,West Indies,Afghanistan,"Hagley Oval, Christchurch",pace,ODI,28.5,32.6,4.5,spin,0,70,10,26,4,2,27
3283,Reece Topley,England,Afghanistan,"Gaddafi Stadium, Lahore",spin,T20,26.7,29.8,5.2,fast,0,70,4,29,3,0,10
3284,Chris Woakes,England,Bangladesh,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,30.2,35.1,5.1,fast,0,65,9,55,2,2,16
3285,Adam Zampa,Australia,Pakistan,"Kensington Oval, Barbados",batting,T20,29.3,35.2,5.1,spin,0,80,4,17,1,0,12
3286,Moeen Ali,England,Pakistan,"Gaddafi Stadium, Lahore",spin,T20,36.8,43.2,5.3,spin,0,80,4,26,2,0,10
3287,Naveen-ul-Haq,Afghanistan,India,"Hagley Oval, Christchurch",pace,ODI,26.8,30.2,5.3,fast,0,92,10,73,5,1,18
3288,Shadab Khan,Pakistan,Australia,"Gaddafi Stadium, Lahore",spin,ODI,30.8,36.4,5.2,spin,1,90,9,41,6,0,18
3289,Mitchell Santner,New Zealand,Bangladesh,Melbourne Cricket Ground,pace,T20,35.1,42.3,4.7,spin,0,65,4,12,2,0,12
3290,Pat Cummins,Australia,India,"Wankhede Stadium, Mumbai",batting,T20,25.7,29.8,5.0,fast,0,92,4,30,2,0,8
3291,Chris Woakes,England,New Zealand,"Hagley Oval, Christchurch",pace,ODI,30.2,35.1,5.1,fast,0,83,9,45,2,0,23
3292,Glenn Maxwell,Australia,West Indies,Melbourne Cricket Ground,pace,T20,42.1,52.3,5.5,spin,1,68,4,31,2,0,8
3293,Dilshan Madushanka,Sri Lanka,Australia,"Lord's, London",pace,ODI,28.3,32.5,5.3,fast,0,90,8,49,5,1,22
3294,Mohammad Nawaz,Pakistan,Bangladesh,"Hagley Oval, Christchurch",pace,T20,35.2,41.5,5.0,spin,0,65,4,31,2,0,9
3295,Chris Woakes,England,West Indies,Sydney Cricket Ground,balanced,ODI,30.2,35.1,5.1,fast,0,68,7,19,4,2,24
3296,Wanindu Hasaranga,Sri Lanka,South Africa,"R. Premadasa Stadium, Colombo",spin,ODI,24.8,28.2,5.0,spin,1,84,10,44,7,0,28
3297,Tim Southee,New Zealand,South Africa,"M. Chinnaswamy Stadium, Bangalore",batting,T20,29.8,33.5,5.4,fast,0,84,4,19,1,0,9
3298,Keshav Maharaj,South Africa,Pakistan,"Wankhede Stadium, Mumbai",batting,T20,31.5,38.2,4.8,spin,0,80,4,22,0,0,8
3299,Alzarri Joseph,West Indies,England,"Wankhede Stadium, Mumbai",batting,ODI,27.5,30.8,5.3,fast,0,85,8,72,3,0,10
3300,Mitchell Santner,New Zealand,Pakistan,"The Oval, London",balanced,ODI,35.1,42.3,4.7,spin,0,80,8,39,4,3,19
3301,Tim Southee,New Zealand,South Africa,"Kensington Oval, Barbados",batting,T20,29.8,33.5,5.4,fast,0,84,4,34,1,0,7
3302,Matt Henry,New Zealand,Sri Lanka,"Hagley Oval, Christchurch",pace,ODI,26.2,28.8,5.0,fast,1,72,6,24,6,0,20
3303,Taskin Ahmed,Bangladesh,Afghanistan,"Lord's, London",pace,T20,30.5,35.8,5.4,fast,0,70,3,18,1,0,6
3304,Maheesh Theekshana,Sri Lanka,Bangladesh,"Gaddafi Stadium, Lahore",spin,ODI,26.5,30.1,4.8,spin,0,65,9,45,7,0,27
3305,Moeen Ali,England,Australia,"MA Chidambaram Stadium, Chennai",spin,T20,36.8,43.2,5.3,spin,0,90,4,30,2,0,6
3306,Akeal Hosein,West Indies,Pakistan,"R. Premadasa Stadium, Colombo",spin,T20,29.8,34.1,4.8,spin,0,80,3,15,3,0,6
3307,Tim Southee,New Zealand,Bangladesh,"The Oval, London",balanced,ODI,29.8,33.5,5.4,fast,0,65,10,42,4,3,27
3308,Adam Zampa,Australia,Pakistan,"MA Chidambaram Stadium, Chennai",spin,T20,29.3,35.2,5.1,spin,0,80,2,11,1,0,4
3309,Jayden Seales,West Indies,Bangladesh,"Newlands, Cape Town",pace,ODI,30.1,35.2,5.4,fast,0,65,10,38,7,3,30
3310,Anrich Nortje,South Africa,England,"Newlands, Cape Town",pace,ODI,24.8,26.9,5.5,fast,1,85,7,26,5,0,21
3311,Mitchell Starc,Australia,Sri Lanka,Dubai International Stadium,spin,T20,24.8,27.3,5.3,fast,0,72,3,17,2,0,6
3312,Glenn Maxwell,Australia,Afghanistan,"MA Chidambaram Stadium, Chennai",spin,T20,42.1,52.3,5.5,spin,0,70,4,26,3,0,9
3313,Anrich Nortje,South Africa,England,"Newlands, Cape Town",pace,T20,24.8,26.9,5.5,fast,1,85,4,28,2,0,4
3314,Gudakesh Motie,West Indies,Pakistan,"The Oval, London",balanced,T20,28.5,32.6,4.5,spin,0,80,3,21,1,0,7
3315,Dilshan Madushanka,Sri Lanka,India,"M. Chinnaswamy Stadium, Bangalore",batting,T20,28.3,32.5,5.3,fast,0,92,4,22,1,0,8
